2203201;216
2423301;212
2643401;349
2863501;204
3083601;208
3303701;207
3523801;206
3743901;205
3964001;201
4184101;203
4404201;204
4624301;206
4844401;203
5064501;208
5284601;204
5504701;204
5724801;207
5944901;204
6165001;205
6385101;209
6605201;203
2301;206
232401;211
462501;204
692601;202
922701;203
1152801;204
1382901;207
1613001;206
1843101;205
2073201;205
2303301;203
2533401;206
2763501;202
2993601;204
3223701;208
3453801;208
3683901;205
3914001;209
4144101;205
4374201;206
4604301;208
4834401;208
5064501;220
5294601;206
5524701;205
5754801;205
5984901;205
6215001;202
6445101;203
6675201;209
6905301;204
2401;202
242501;203
482601;202
722701;206
962801;209
1202901;204
1443001;206
1683101;203
1923201;204
2163301;202
2403401;207
2643501;203
2883601;204
3123701;208
3363801;222
3603901;201
3844001;205
4084101;205
4324201;206
4564301;208
4804401;205
5044501;207
5284601;206
5524701;204
5764801;209
6004901;202
6245001;206
6485101;203
6725201;206
6965301;207
7205401;202
2501;205
252601;215
502701;205
752801;206
1002901;206
1253001;203
1503101;201
1753201;206
2003301;205
2253401;204
2503501;208
2753601;204
3003701;204
3253801;205
3503901;205
3754001;206
4004101;206
4254201;202
4504301;205
4754401;205
5004501;206
5254601;200
5504701;204
5754801;203
6004901;205
6255001;205
6505101;208
6755201;204
7005301;206
7255401;205
7505501;205
2601;206
262701;206
522801;204
782901;203
1043001;204
1303101;206
1563201;205
1823301;205
2083401;207
2343501;213
2603601;204
2863701;215
3123801;205
3383901;212
3644001;205
3904101;212
4164201;207
4424301;208
4684401;212
4944501;210
5204601;208
5464701;211
5724801;215
5984901;209
6245001;210
6505101;209
6765201;206
7025301;212
7285401;222
7545501;212
7805601;216
2701;209
272801;212
542901;214
813001;211
1083101;210
1353201;213
1623301;448
1893401;263
2163501;417
2433601;216
2703701;393
2973801;215
3243901;209
3514001;211
3784101;214
4054201;207
4324301;212
4594401;207
4864501;207
5134601;209
5404701;201
5674801;207
5944901;203
6215001;205
6485101;203
6755201;203
7025301;208
7295401;204
7565501;211
7835601;204
8105701;211
2801;210
282901;213
563001;216
843101;210
1123201;207
1403301;211
1683401;211
1963501;206
2243601;210
2523701;211
2803801;214
3083901;212
3364001;212
3644101;209
3924201;209
4204301;226
4484401;212
4764501;209
5044601;217
5324701;216
5604801;218
5884901;212
6165001;217
6445101;212
6725201;215
7005301;212
7285401;213
7565501;218
7845601;212
8125701;213
8405801;217
2901;214
293001;219
583101;212
873201;217
1163301;222
1453401;217
1743501;213
2033601;222
2323701;216
2613801;214
2903901;218
3194001;209
3484101;220
3774201;216
4064301;213
4354401;218
4644501;218
4934601;217
5224701;212
5514801;218
5804901;218
6095001;219
6385101;214
6675201;220
6965301;211
7255401;213
7545501;221
7835601;215
8125701;215
8415801;222
8705901;215
3001;212
303101;207
603201;217
903301;219
1203401;219
1503501;215
1803601;221
2103701;218
2403801;221
2703901;210
3004001;212
3304101;218
3604201;214
3904301;213
4204401;219
4504501;219
4804601;220
5104701;214
5404801;216
5704901;215
6005001;213
6305101;214
6605201;218
6905301;212
7205401;217
7505501;213
7805601;212
8105701;220
8405801;215
8705901;219
9006001;215
