Size;Time[ns];Method
86998;200000;removeAt
86997;142500;removeAt
86996;326900;removeAt
86995;45600;removeAt
86994;143100;removeAt
86993;109600;removeAt
86992;249700;removeAt
86991;89300;removeAt
86990;48500;removeAt
86989;174300;removeAt
86988;109300;removeAt
86987;327900;removeAt
86986;126100;removeAt
86985;25700;removeAt
86984;302600;removeAt
86983;45500;removeAt
86982;56800;removeAt
86981;136500;removeAt
86980;169100;removeAt
86979;135900;removeAt
86978;250800;removeAt
86977;28400;removeAt
86976;279800;removeAt
86975;322500;removeAt
86974;341900;removeAt
86973;270800;removeAt
86972;166600;removeAt
86971;90400;removeAt
86970;23700;removeAt
86969;173700;removeAt
86968;168100;removeAt
86967;297400;removeAt
86966;11300;removeAt
86965;130400;removeAt
86964;39000;removeAt
86963;85500;removeAt
86962;360500;removeAt
86961;205200;removeAt
86960;228500;removeAt
86959;288100;removeAt
86958;238000;removeAt
86957;19100;removeAt
86956;175800;removeAt
86955;209400;removeAt
86954;299800;removeAt
86953;296100;removeAt
86952;40100;removeAt
86951;6700;removeAt
86950;180200;removeAt
86949;366700;removeAt
86948;146300;removeAt
86947;41200;removeAt
86946;153400;removeAt
86945;44300;removeAt
86944;315900;removeAt
86943;142400;removeAt
86942;350300;removeAt
86941;257300;removeAt
86940;131600;removeAt
86939;119500;removeAt
86938;236500;removeAt
86937;276800;removeAt
86936;107000;removeAt
86935;203700;removeAt
86934;118200;removeAt
86933;138600;removeAt
86932;453800;removeAt
86931;373100;removeAt
86930;361000;removeAt
86929;271000;removeAt
86928;30300;removeAt
86927;41000;removeAt
86926;346200;removeAt
86925;286100;removeAt
86924;428300;removeAt
86923;55300;removeAt
86922;356100;removeAt
86921;234500;removeAt
86920;194300;removeAt
86919;206100;removeAt
86918;226000;removeAt
86917;172600;removeAt
86916;194400;removeAt
86915;140900;removeAt
86914;154200;removeAt
86913;22100;removeAt
86912;238400;removeAt
86911;225600;removeAt
86910;149700;removeAt
86909;349400;removeAt
86908;64400;removeAt
86907;303200;removeAt
86906;207400;removeAt
86905;163300;removeAt
86904;91900;removeAt
86903;88400;removeAt
86902;359000;removeAt
86901;284000;removeAt
86900;2900;removeAt
86899;149100;removeAt
86898;217500;removeAt
86897;153000;removeAt
86896;10100;removeAt
86895;265700;removeAt
86894;242800;removeAt
86893;226100;removeAt
86892;230000;removeAt
86891;146200;removeAt
86890;267000;removeAt
86889;292000;removeAt
86888;271800;removeAt
86887;352500;removeAt
86886;132000;removeAt
86885;176500;removeAt
86884;116300;removeAt
86883;258900;removeAt
86882;130000;removeAt
86881;289400;removeAt
86880;152000;removeAt
86879;152600;removeAt
86878;252100;removeAt
86877;277300;removeAt
86876;8100;removeAt
86875;335900;removeAt
86874;36700;removeAt
86873;23100;removeAt
86872;101600;removeAt
86871;116900;removeAt
86870;47300;removeAt
86869;155800;removeAt
86868;206200;removeAt
86867;181000;removeAt
86866;9000;removeAt
86865;299800;removeAt
86864;16500;removeAt
86863;279300;removeAt
86862;28900;removeAt
86861;28900;removeAt
86860;296500;removeAt
86859;272000;removeAt
86858;250500;removeAt
86857;49800;removeAt
86856;339500;removeAt
86855;489400;removeAt
86854;31400;removeAt
86853;65800;removeAt
86852;393900;removeAt
86851;133300;removeAt
86850;219300;removeAt
86849;498900;removeAt
86848;561100;removeAt
86847;41900;removeAt
86846;306400;removeAt
86845;336500;removeAt
86844;190200;removeAt
86843;96200;removeAt
86842;2500;removeAt
86841;236400;removeAt
86840;296900;removeAt
86839;302000;removeAt
86838;120300;removeAt
86837;246100;removeAt
86836;303700;removeAt
86835;59100;removeAt
86834;195300;removeAt
86833;231200;removeAt
86832;70700;removeAt
86831;292900;removeAt
86830;78100;removeAt
86829;40900;removeAt
86828;156600;removeAt
86827;30200;removeAt
86826;325300;removeAt
86825;339800;removeAt
86824;293900;removeAt
86823;249900;removeAt
86822;198300;removeAt
86821;369800;removeAt
86820;116900;removeAt
86819;49700;removeAt
86818;38300;removeAt
86817;340800;removeAt
86816;222300;removeAt
86815;173600;removeAt
86814;56100;removeAt
86813;166400;removeAt
86812;295100;removeAt
86811;336500;removeAt
86810;207600;removeAt
86809;284300;removeAt
86808;288900;removeAt
86807;381000;removeAt
86806;347500;removeAt
86805;169700;removeAt
86804;82500;removeAt
86803;7500;removeAt
86802;17600;removeAt
86801;1600;removeAt
86800;17000;removeAt
86799;344100;removeAt
86798;294900;removeAt
86797;79300;removeAt
86796;298300;removeAt
86795;279500;removeAt
86794;291500;removeAt
86793;338300;removeAt
86792;196400;removeAt
86791;387100;removeAt
86790;84100;removeAt
86789;50800;removeAt
86788;17700;removeAt
86787;273200;removeAt
86786;287400;removeAt
86785;249800;removeAt
86784;68400;removeAt
86783;464100;removeAt
86782;538600;removeAt
86781;130900;removeAt
86780;207000;removeAt
86779;264700;removeAt
86778;221300;removeAt
86777;184500;removeAt
86776;252800;removeAt
86775;436400;removeAt
86774;305000;removeAt
86773;365700;removeAt
86772;112100;removeAt
86771;174500;removeAt
86770;366200;removeAt
86769;244200;removeAt
86768;241700;removeAt
86767;221900;removeAt
86766;23800;removeAt
86765;137800;removeAt
86764;323100;removeAt
86763;272000;removeAt
86762;180900;removeAt
86761;170300;removeAt
86760;294600;removeAt
86759;292200;removeAt
86758;295100;removeAt
86757;96600;removeAt
86756;155000;removeAt
86755;181100;removeAt
86754;339600;removeAt
86753;340800;removeAt
86752;370600;removeAt
86751;74500;removeAt
86750;38400;removeAt
86749;241100;removeAt
86748;285400;removeAt
86747;174700;removeAt
86746;133300;removeAt
86745;128500;removeAt
86744;142000;removeAt
86743;70600;removeAt
86742;288800;removeAt
86741;66500;removeAt
86740;263100;removeAt
86739;96700;removeAt
86738;84100;removeAt
86737;223400;removeAt
86736;220800;removeAt
86735;21300;removeAt
86734;258300;removeAt
86733;33000;removeAt
86732;358100;removeAt
86731;135500;removeAt
86730;186600;removeAt
86729;134000;removeAt
86728;293500;removeAt
86727;31000;removeAt
86726;285000;removeAt
86725;162400;removeAt
86724;163400;removeAt
86723;142000;removeAt
86722;309100;removeAt
86721;48500;removeAt
86720;305500;removeAt
86719;253000;removeAt
86718;47200;removeAt
86717;84800;removeAt
86716;115700;removeAt
86715;63600;removeAt
86714;250300;removeAt
86713;140300;removeAt
86712;131600;removeAt
86711;213600;removeAt
86710;79100;removeAt
86709;170000;removeAt
86708;432700;removeAt
86707;320100;removeAt
86706;127900;removeAt
86705;403400;removeAt
86704;598400;removeAt
86703;390100;removeAt
86702;481200;removeAt
86701;123700;removeAt
86700;6400;removeAt
86699;200700;removeAt
86698;322500;removeAt
86697;331000;removeAt
86696;87200;removeAt
86695;344200;removeAt
86694;341100;removeAt
86693;108900;removeAt
86692;231400;removeAt
86691;341600;removeAt
86690;50000;removeAt
86689;63800;removeAt
86688;22300;removeAt
86687;79800;removeAt
86686;114100;removeAt
86685;96000;removeAt
86684;334300;removeAt
86683;248700;removeAt
86682;264600;removeAt
86681;50900;removeAt
86680;196600;removeAt
86679;217400;removeAt
86678;68500;removeAt
86677;239800;removeAt
86676;34600;removeAt
86675;139500;removeAt
86674;300100;removeAt
86673;19700;removeAt
86672;86900;removeAt
86671;337200;removeAt
86670;210100;removeAt
86669;212300;removeAt
86668;123000;removeAt
86667;242600;removeAt
86666;45600;removeAt
86665;322800;removeAt
86664;101700;removeAt
86663;38800;removeAt
86662;225000;removeAt
86661;333400;removeAt
86660;353400;removeAt
86659;68900;removeAt
86658;340700;removeAt
86657;181900;removeAt
86656;163800;removeAt
86655;38600;removeAt
86654;228200;removeAt
86653;195000;removeAt
86652;206100;removeAt
86651;297100;removeAt
86650;143600;removeAt
86649;246200;removeAt
86648;132900;removeAt
86647;72100;removeAt
86646;105500;removeAt
86645;47300;removeAt
86644;16900;removeAt
86643;271400;removeAt
86642;241300;removeAt
86641;205200;removeAt
86640;359700;removeAt
86639;12300;removeAt
86638;347400;removeAt
86637;430400;removeAt
86636;410300;removeAt
86635;283200;removeAt
86634;124500;removeAt
86633;276100;removeAt
86632;267400;removeAt
86631;367600;removeAt
86630;263700;removeAt
86629;520500;removeAt
86628;456400;removeAt
86627;236400;removeAt
86626;349000;removeAt
86625;11300;removeAt
86624;122900;removeAt
86623;65500;removeAt
86622;234700;removeAt
86621;58300;removeAt
86620;97400;removeAt
86619;469900;removeAt
86618;698500;removeAt
86617;244600;removeAt
86616;340400;removeAt
86615;341700;removeAt
86614;239700;removeAt
86613;288300;removeAt
86612;132400;removeAt
86611;193200;removeAt
86610;42700;removeAt
86609;335100;removeAt
86608;208200;removeAt
86607;85400;removeAt
86606;57500;removeAt
86605;241700;removeAt
86604;458700;removeAt
86603;345000;removeAt
86602;389200;removeAt
86601;329400;removeAt
86600;170200;removeAt
86599;230900;removeAt
86598;168000;removeAt
86597;219100;removeAt
86596;310100;removeAt
86595;108800;removeAt
86594;102700;removeAt
86593;69100;removeAt
86592;199500;removeAt
86591;337100;removeAt
86590;14700;removeAt
86589;506600;removeAt
86588;296300;removeAt
86587;402100;removeAt
86586;43400;removeAt
86585;289000;removeAt
86584;78000;removeAt
86583;169800;removeAt
86582;291600;removeAt
86581;305100;removeAt
86580;89300;removeAt
86579;368300;removeAt
86578;36000;removeAt
86577;319400;removeAt
86576;6000;removeAt
86575;334900;removeAt
86574;29600;removeAt
86573;297600;removeAt
86572;192500;removeAt
86571;66500;removeAt
86570;530300;removeAt
86569;618100;removeAt
86568;289100;removeAt
86567;438800;removeAt
86566;323200;removeAt
86565;40700;removeAt
86564;169600;removeAt
86563;246800;removeAt
86562;231500;removeAt
86561;347700;removeAt
86560;122400;removeAt
86559;262900;removeAt
86558;245100;removeAt
86557;85000;removeAt
86556;293000;removeAt
86555;233200;removeAt
86554;86500;removeAt
86553;354900;removeAt
86552;224000;removeAt
86551;198800;removeAt
86550;328000;removeAt
86549;103100;removeAt
86548;180200;removeAt
86547;290700;removeAt
86546;130000;removeAt
86545;396800;removeAt
86544;286900;removeAt
86543;142300;removeAt
86542;81400;removeAt
86541;4800;removeAt
86540;230800;removeAt
86539;332900;removeAt
86538;26600;removeAt
86537;263900;removeAt
86536;315700;removeAt
86535;97900;removeAt
86534;16800;removeAt
86533;349600;removeAt
86532;166400;removeAt
86531;295600;removeAt
86530;51100;removeAt
86529;215100;removeAt
86528;210100;removeAt
86527;155300;removeAt
86526;45600;removeAt
86525;225300;removeAt
86524;149500;removeAt
86523;187100;removeAt
86522;25900;removeAt
86521;27600;removeAt
86520;153000;removeAt
86519;11300;removeAt
86518;189500;removeAt
86517;164700;removeAt
86516;127000;removeAt
86515;130800;removeAt
86514;102400;removeAt
86513;273100;removeAt
86512;302800;removeAt
86511;49500;removeAt
86510;287900;removeAt
86509;57500;removeAt
86508;217600;removeAt
86507;52900;removeAt
86506;79100;removeAt
86505;144200;removeAt
86504;118000;removeAt
86503;351900;removeAt
86502;21800;removeAt
86501;242200;removeAt
86500;40500;removeAt
86499;83900;removeAt
86498;170400;removeAt
86497;67100;removeAt
86496;209900;removeAt
86495;173400;removeAt
86494;57000;removeAt
86493;212000;removeAt
86492;310700;removeAt
86491;323600;removeAt
86490;383900;removeAt
86489;276500;removeAt
86488;207700;removeAt
86487;135800;removeAt
86486;281000;removeAt
86485;75200;removeAt
86484;205200;removeAt
86483;139500;removeAt
86482;294400;removeAt
86481;105700;removeAt
86480;263700;removeAt
86479;90000;removeAt
86478;192200;removeAt
86477;263300;removeAt
86476;225800;removeAt
86475;60700;removeAt
86474;370100;removeAt
86473;293100;removeAt
86472;10900;removeAt
86471;250000;removeAt
86470;63800;removeAt
86469;114600;removeAt
86468;158300;removeAt
86467;336000;removeAt
86466;282500;removeAt
86465;38500;removeAt
86464;48000;removeAt
86463;164900;removeAt
86462;234100;removeAt
86461;95200;removeAt
86460;334800;removeAt
86459;284100;removeAt
86458;192600;removeAt
86457;357400;removeAt
86456;183800;removeAt
86455;191900;removeAt
86454;79900;removeAt
86453;323900;removeAt
86452;137900;removeAt
86451;53600;removeAt
86450;114500;removeAt
86449;112100;removeAt
86448;192000;removeAt
86447;107300;removeAt
86446;232500;removeAt
86445;321500;removeAt
86444;215900;removeAt
86443;327100;removeAt
86442;103500;removeAt
86441;91700;removeAt
86440;245700;removeAt
86439;233900;removeAt
86438;87300;removeAt
86437;188500;removeAt
86436;341800;removeAt
86435;159500;removeAt
86434;264100;removeAt
86433;156300;removeAt
86432;355100;removeAt
86431;39600;removeAt
86430;24600;removeAt
86429;191800;removeAt
86428;219500;removeAt
86427;427900;removeAt
86426;81600;removeAt
86425;116800;removeAt
86424;56100;removeAt
86423;391600;removeAt
86422;375600;removeAt
86421;143300;removeAt
86420;201900;removeAt
86419;147600;removeAt
86418;419200;removeAt
86417;549600;removeAt
86416;488700;removeAt
86415;163300;removeAt
86414;461800;removeAt
86413;244100;removeAt
86412;349100;removeAt
86411;257200;removeAt
86410;288300;removeAt
86409;191500;removeAt
86408;162800;removeAt
86407;194200;removeAt
86406;218400;removeAt
86405;143300;removeAt
86404;253700;removeAt
86403;281700;removeAt
86402;170100;removeAt
86401;37400;removeAt
86400;253300;removeAt
86399;271400;removeAt
86398;151700;removeAt
86397;301100;removeAt
86396;68500;removeAt
86395;313100;removeAt
86394;276900;removeAt
86393;304300;removeAt
86392;426400;removeAt
86391;221500;removeAt
86390;237700;removeAt
86389;19000;removeAt
86388;124300;removeAt
86387;155700;removeAt
86386;168000;removeAt
86385;390600;removeAt
86384;225200;removeAt
86383;17100;removeAt
86382;138500;removeAt
86381;155900;removeAt
86380;113900;removeAt
86379;163300;removeAt
86378;156300;removeAt
86377;335300;removeAt
86376;15400;removeAt
86375;201800;removeAt
86374;37400;removeAt
86373;199500;removeAt
86372;341800;removeAt
86371;158700;removeAt
86370;240200;removeAt
86369;194400;removeAt
86368;301200;removeAt
86367;82600;removeAt
86366;19600;removeAt
86365;168700;removeAt
86364;308400;removeAt
86363;219300;removeAt
86362;156300;removeAt
86361;29100;removeAt
86360;354500;removeAt
86359;334400;removeAt
86358;117700;removeAt
86357;268200;removeAt
86356;180800;removeAt
86355;379400;removeAt
86354;150400;removeAt
86353;164100;removeAt
86352;192600;removeAt
86351;147900;removeAt
86350;361700;removeAt
86349;306400;removeAt
86348;166000;removeAt
86347;247700;removeAt
86346;326300;removeAt
86345;96300;removeAt
86344;237200;removeAt
86343;154300;removeAt
86342;32900;removeAt
86341;36600;removeAt
86340;402800;removeAt
86339;171100;removeAt
86338;170600;removeAt
86337;378400;removeAt
86336;290100;removeAt
86335;312700;removeAt
86334;26700;removeAt
86333;61900;removeAt
86332;77900;removeAt
86331;312200;removeAt
86330;7500;removeAt
86329;30000;removeAt
86328;125700;removeAt
86327;321400;removeAt
86326;213900;removeAt
86325;292300;removeAt
86324;96500;removeAt
86323;131500;removeAt
86322;358300;removeAt
86321;37500;removeAt
86320;223800;removeAt
86319;11800;removeAt
86318;284500;removeAt
86317;54600;removeAt
86316;294600;removeAt
86315;480000;removeAt
86314;696400;removeAt
86313;952800;removeAt
86312;1126300;removeAt
86311;550100;removeAt
86310;480300;removeAt
86309;683200;removeAt
86308;183400;removeAt
86307;404900;removeAt
86306;534100;removeAt
86305;298900;removeAt
86304;1055100;removeAt
86303;654500;removeAt
86302;1454700;removeAt
86301;416500;removeAt
86300;618000;removeAt
86299;902200;removeAt
86298;927600;removeAt
86297;366500;removeAt
86296;218600;removeAt
86295;1077800;removeAt
86294;422800;removeAt
86293;47000;removeAt
86292;166900;removeAt
86291;108600;removeAt
86290;37700;removeAt
86289;35400;removeAt
86288;191900;removeAt
86287;776600;removeAt
86286;250200;removeAt
86285;219200;removeAt
86284;42500;removeAt
86283;22400;removeAt
86282;128900;removeAt
86281;160500;removeAt
86280;53000;removeAt
86279;4500;removeAt
86278;156800;removeAt
86277;125200;removeAt
86276;215200;removeAt
86275;62700;removeAt
86274;19300;removeAt
86273;58000;removeAt
86272;385600;removeAt
86271;188100;removeAt
86270;212600;removeAt
86269;87900;removeAt
86268;8400;removeAt
86267;485500;removeAt
86266;248300;removeAt
86265;37800;removeAt
86264;57400;removeAt
86263;13400;removeAt
86262;379000;removeAt
86261;18400;removeAt
86260;62000;removeAt
86259;33300;removeAt
86258;64800;removeAt
86257;46400;removeAt
86256;11500;removeAt
86255;435600;removeAt
86254;283900;removeAt
86253;342800;removeAt
86252;40100;removeAt
86251;262000;removeAt
86250;18800;removeAt
86249;127600;removeAt
86248;386600;removeAt
86247;252000;removeAt
86246;377900;removeAt
86245;280600;removeAt
86244;240700;removeAt
86243;144200;removeAt
86242;248000;removeAt
86241;80900;removeAt
86240;93500;removeAt
86239;212500;removeAt
86238;141300;removeAt
86237;205800;removeAt
86236;88300;removeAt
86235;281400;removeAt
86234;436100;removeAt
86233;294200;removeAt
86232;421400;removeAt
86231;275800;removeAt
86230;163600;removeAt
86229;164800;removeAt
86228;102800;removeAt
86227;174200;removeAt
86226;47900;removeAt
86225;126800;removeAt
86224;669100;removeAt
86223;440900;removeAt
86222;265200;removeAt
86221;175100;removeAt
86220;62400;removeAt
86219;76300;removeAt
86218;277500;removeAt
86217;141900;removeAt
86216;166200;removeAt
86215;740700;removeAt
86214;235800;removeAt
86213;811500;removeAt
86212;223600;removeAt
86211;811000;removeAt
86210;254700;removeAt
86209;495300;removeAt
86208;243300;removeAt
86207;48900;removeAt
86206;192100;removeAt
86205;553400;removeAt
86204;585200;removeAt
86203;254700;removeAt
86202;884700;removeAt
86201;140500;removeAt
86200;683800;removeAt
86199;291500;removeAt
86198;16300;removeAt
86197;268500;removeAt
86196;12100;removeAt
86195;300200;removeAt
86194;98500;removeAt
86193;153600;removeAt
86192;152400;removeAt
86191;104500;removeAt
86190;258400;removeAt
86189;91500;removeAt
86188;73000;removeAt
86187;232400;removeAt
86186;19000;removeAt
86185;466900;removeAt
86184;184900;removeAt
86183;43300;removeAt
86182;169700;removeAt
86181;269000;removeAt
86180;154200;removeAt
86179;342900;removeAt
86178;171600;removeAt
86177;417700;removeAt
86176;316000;removeAt
86175;16000;removeAt
86174;119200;removeAt
86173;195600;removeAt
86172;142100;removeAt
86171;69200;removeAt
86170;52700;removeAt
86169;126700;removeAt
86168;53500;removeAt
86167;480800;removeAt
86166;470800;removeAt
86165;236200;removeAt
86164;60800;removeAt
86163;263900;removeAt
86162;238400;removeAt
86161;201400;removeAt
86160;443700;removeAt
86159;180800;removeAt
86158;247600;removeAt
86157;540300;removeAt
86156;215000;removeAt
86155;74200;removeAt
86154;400800;removeAt
86153;215200;removeAt
86152;19500;removeAt
86151;337100;removeAt
86150;233200;removeAt
86149;351900;removeAt
86148;170700;removeAt
86147;49900;removeAt
86146;4400;removeAt
86145;339100;removeAt
86144;162100;removeAt
86143;220900;removeAt
86142;256100;removeAt
86141;407000;removeAt
86140;14500;removeAt
86139;367000;removeAt
86138;264600;removeAt
86137;381500;removeAt
86136;27500;removeAt
86135;179100;removeAt
86134;31300;removeAt
86133;219100;removeAt
86132;355200;removeAt
86131;176600;removeAt
86130;200800;removeAt
86129;125600;removeAt
86128;78500;removeAt
86127;313500;removeAt
86126;249600;removeAt
86125;144800;removeAt
86124;33400;removeAt
86123;326300;removeAt
86122;71800;removeAt
86121;267800;removeAt
86120;5900;removeAt
86119;130400;removeAt
86118;239600;removeAt
86117;108900;removeAt
86116;91300;removeAt
86115;54800;removeAt
86114;192100;removeAt
86113;119400;removeAt
86112;332100;removeAt
86111;208800;removeAt
86110;78900;removeAt
86109;253200;removeAt
86108;358700;removeAt
86107;472000;removeAt
86106;331300;removeAt
86105;342400;removeAt
86104;242000;removeAt
86103;216000;removeAt
86102;73000;removeAt
86101;160400;removeAt
86100;12500;removeAt
86099;536600;removeAt
86098;416300;removeAt
86097;10700;removeAt
86096;98900;removeAt
86095;261700;removeAt
86094;179400;removeAt
86093;37500;removeAt
86092;79700;removeAt
86091;48600;removeAt
86090;168800;removeAt
86089;96100;removeAt
86088;183400;removeAt
86087;130000;removeAt
86086;487300;removeAt
86085;450800;removeAt
86084;278100;removeAt
86083;243700;removeAt
86082;330700;removeAt
86081;72200;removeAt
86080;276100;removeAt
86079;135500;removeAt
86078;317600;removeAt
86077;144900;removeAt
86076;98800;removeAt
86075;43800;removeAt
86074;259400;removeAt
86073;211500;removeAt
86072;80400;removeAt
86071;4400;removeAt
86070;245600;removeAt
86069;220600;removeAt
86068;287000;removeAt
86067;133800;removeAt
86066;76700;removeAt
86065;105300;removeAt
86064;354400;removeAt
86063;43300;removeAt
86062;152000;removeAt
86061;32600;removeAt
86060;294200;removeAt
86059;275700;removeAt
86058;270500;removeAt
86057;149700;removeAt
86056;76800;removeAt
86055;20200;removeAt
86054;144200;removeAt
86053;212900;removeAt
86052;163400;removeAt
86051;91100;removeAt
86050;307300;removeAt
86049;146100;removeAt
86048;98800;removeAt
86047;293700;removeAt
86046;48500;removeAt
86045;107300;removeAt
86044;209800;removeAt
86043;114600;removeAt
86042;111300;removeAt
86041;68000;removeAt
86040;296800;removeAt
86039;57100;removeAt
86038;226200;removeAt
86037;327800;removeAt
86036;336600;removeAt
86035;187100;removeAt
86034;112800;removeAt
86033;106000;removeAt
86032;342200;removeAt
86031;257000;removeAt
86030;488900;removeAt
86029;547000;removeAt
86028;344000;removeAt
86027;134400;removeAt
86026;822800;removeAt
86025;1282400;removeAt
86024;301800;removeAt
86023;64400;removeAt
86022;97500;removeAt
86021;71100;removeAt
86020;178000;removeAt
86019;576300;removeAt
86018;277800;removeAt
86017;215000;removeAt
86016;88500;removeAt
86015;112500;removeAt
86014;629400;removeAt
86013;67200;removeAt
86012;151900;removeAt
86011;551500;removeAt
86010;56200;removeAt
86009;212500;removeAt
86008;340800;removeAt
86007;414600;removeAt
86006;227300;removeAt
86005;258800;removeAt
86004;258200;removeAt
86003;235100;removeAt
86002;225100;removeAt
86001;253800;removeAt
86000;90300;removeAt
85999;317500;removeAt
85998;195800;removeAt
85997;103700;removeAt
85996;140600;removeAt
85995;109300;removeAt
85994;357000;removeAt
85993;97700;removeAt
85992;188300;removeAt
85991;296700;removeAt
85990;152200;removeAt
85989;150700;removeAt
85988;337900;removeAt
85987;323400;removeAt
85986;162600;removeAt
85985;7300;removeAt
85984;393700;removeAt
85983;149100;removeAt
85982;262500;removeAt
85981;36000;removeAt
85980;259500;removeAt
85979;52700;removeAt
85978;182700;removeAt
85977;75000;removeAt
85976;99700;removeAt
85975;368200;removeAt
85974;366900;removeAt
85973;369900;removeAt
85972;450100;removeAt
85971;286100;removeAt
85970;26600;removeAt
85969;433200;removeAt
85968;187600;removeAt
85967;330400;removeAt
85966;440700;removeAt
85965;507000;removeAt
85964;265500;removeAt
85963;180100;removeAt
85962;182700;removeAt
85961;25900;removeAt
85960;3200;removeAt
85959;295700;removeAt
85958;97900;removeAt
85957;145300;removeAt
85956;89700;removeAt
85955;216400;removeAt
85954;376800;removeAt
85953;280200;removeAt
85952;122800;removeAt
85951;260700;removeAt
85950;189200;removeAt
85949;374100;removeAt
85948;108100;removeAt
85947;199600;removeAt
85946;68700;removeAt
85945;79900;removeAt
85944;181200;removeAt
85943;9200;removeAt
85942;277700;removeAt
85941;278200;removeAt
85940;247900;removeAt
85939;149800;removeAt
85938;4300;removeAt
85937;395000;removeAt
85936;266400;removeAt
85935;336500;removeAt
85934;495500;removeAt
85933;324600;removeAt
85932;303200;removeAt
85931;261200;removeAt
85930;62200;removeAt
85929;248600;removeAt
85928;166600;removeAt
85927;116900;removeAt
85926;190300;removeAt
85925;234600;removeAt
85924;272700;removeAt
85923;136800;removeAt
85922;253700;removeAt
85921;207500;removeAt
85920;254900;removeAt
85919;442400;removeAt
85918;416700;removeAt
85917;670400;removeAt
85916;142300;removeAt
85915;196600;removeAt
85914;208300;removeAt
85913;65900;removeAt
85912;251100;removeAt
85911;525100;removeAt
85910;212000;removeAt
85909;107700;removeAt
85908;731900;removeAt
85907;45900;removeAt
85906;290400;removeAt
85905;465400;removeAt
85904;55400;removeAt
85903;20700;removeAt
85902;624500;removeAt
85901;170600;removeAt
85900;136600;removeAt
85899;70500;removeAt
85898;185500;removeAt
85897;528200;removeAt
85896;30100;removeAt
85895;15300;removeAt
85894;210100;removeAt
85893;141800;removeAt
85892;162800;removeAt
85891;94500;removeAt
85890;338100;removeAt
85889;353300;removeAt
85888;216800;removeAt
85887;195400;removeAt
85886;164900;removeAt
85885;358400;removeAt
85884;41800;removeAt
85883;33300;removeAt
85882;47300;removeAt
85881;1700;removeAt
85880;239800;removeAt
85879;273400;removeAt
85878;204900;removeAt
85877;234600;removeAt
85876;258800;removeAt
85875;289100;removeAt
85874;228600;removeAt
85873;144700;removeAt
85872;110400;removeAt
85871;98300;removeAt
85870;171700;removeAt
85869;242200;removeAt
85868;53100;removeAt
85867;442700;removeAt
85866;203600;removeAt
85865;20200;removeAt
85864;195300;removeAt
85863;64500;removeAt
85862;125100;removeAt
85861;69700;removeAt
85860;309600;removeAt
85859;274900;removeAt
85858;194500;removeAt
85857;146200;removeAt
85856;212800;removeAt
85855;73900;removeAt
85854;14300;removeAt
85853;304900;removeAt
85852;37300;removeAt
85851;378200;removeAt
85850;164500;removeAt
85849;132400;removeAt
85848;372600;removeAt
85847;304100;removeAt
85846;98000;removeAt
85845;310600;removeAt
85844;342600;removeAt
85843;125600;removeAt
85842;223200;removeAt
85841;162800;removeAt
85840;223400;removeAt
85839;164300;removeAt
85838;256000;removeAt
85837;31800;removeAt
85836;183900;removeAt
85835;151900;removeAt
85834;308400;removeAt
85833;457600;removeAt
85832;23300;removeAt
85831;251200;removeAt
85830;67000;removeAt
85829;62900;removeAt
85828;411100;removeAt
85827;357800;removeAt
85826;239800;removeAt
85825;296400;removeAt
85824;167800;removeAt
85823;111200;removeAt
85822;175200;removeAt
85821;247700;removeAt
85820;292200;removeAt
85819;282500;removeAt
85818;83200;removeAt
85817;101600;removeAt
85816;303900;removeAt
85815;298800;removeAt
85814;52900;removeAt
85813;91800;removeAt
85812;298400;removeAt
85811;360200;removeAt
85810;351300;removeAt
85809;170700;removeAt
85808;46600;removeAt
85807;68000;removeAt
85806;268900;removeAt
85805;234300;removeAt
85804;127700;removeAt
85803;145900;removeAt
85802;155100;removeAt
85801;275300;removeAt
85800;106800;removeAt
85799;12900;removeAt
85798;277100;removeAt
85797;341100;removeAt
85796;112500;removeAt
85795;77900;removeAt
85794;199200;removeAt
85793;348200;removeAt
85792;181300;removeAt
85791;247300;removeAt
85790;99600;removeAt
85789;214600;removeAt
85788;137000;removeAt
85787;112700;removeAt
85786;265200;removeAt
85785;105200;removeAt
85784;85500;removeAt
85783;73100;removeAt
85782;55900;removeAt
85781;240500;removeAt
85780;41300;removeAt
85779;162800;removeAt
85778;354200;removeAt
85777;212800;removeAt
85776;142900;removeAt
85775;194500;removeAt
85774;136700;removeAt
85773;326900;removeAt
85772;18900;removeAt
85771;117300;removeAt
85770;297900;removeAt
85769;159400;removeAt
85768;159900;removeAt
85767;238100;removeAt
85766;227800;removeAt
85765;213800;removeAt
85764;305400;removeAt
85763;246700;removeAt
85762;151600;removeAt
85761;91800;removeAt
85760;190400;removeAt
85759;237500;removeAt
85758;135600;removeAt
85757;116300;removeAt
85756;152400;removeAt
85755;182100;removeAt
85754;445800;removeAt
85753;230900;removeAt
85752;291600;removeAt
85751;566500;removeAt
85750;12100;removeAt
85749;283400;removeAt
85748;19700;removeAt
85747;36500;removeAt
85746;316200;removeAt
85745;194500;removeAt
85744;179400;removeAt
85743;37000;removeAt
85742;204200;removeAt
85741;250600;removeAt
85740;170700;removeAt
85739;25900;removeAt
85738;15200;removeAt
85737;76800;removeAt
85736;75500;removeAt
85735;193100;removeAt
85734;196500;removeAt
85733;361700;removeAt
85732;39300;removeAt
85731;371900;removeAt
85730;360800;removeAt
85729;224000;removeAt
85728;301900;removeAt
