Size;Time[ns];Method
13905;300;at
13906;700;at
13907;700;at
13908;600;at
13909;700;at
13910;600;at
13911;1400;at
13912;500;at
13913;400;at
13914;700;at
13915;600;at
13916;700;at
13917;600;at
13918;500;at
13919;700;at
13920;500;at
13921;600;at
13922;800;at
13923;700;at
13924;600;at
13925;500;at
13926;300;at
13927;300;at
13928;300;at
13929;400;at
13930;300;at
13931;400;at
13932;400;at
13933;300;at
13934;300;at
13935;400;at
13936;400;at
13937;300;at
13938;300;at
13939;300;at
13940;400;at
13941;400;at
13942;400;at
13943;300;at
13944;300;at
13945;300;at
13946;400;at
13947;400;at
13948;300;at
13949;700;at
13950;700;at
13951;700;at
13952;800;at
13953;700;at
13954;700;at
13955;600;at
13956;700;at
13957;700;at
13958;27100;at
13959;400;at
13960;400;at
13961;400;at
13962;300;at
13963;400;at
13964;300;at
13965;400;at
13966;300;at
13967;300;at
13968;300;at
13969;400;at
13970;300;at
13971;300;at
13972;300;at
13973;300;at
13974;300;at
13975;300;at
13976;300;at
13977;300;at
13978;300;at
13979;300;at
13980;400;at
13981;300;at
13982;300;at
13983;300;at
13984;300;at
13985;300;at
13986;300;at
13987;300;at
13988;400;at
13989;300;at
13990;400;at
13991;300;at
13992;400;at
13993;300;at
13994;400;at
13995;300;at
13996;400;at
13997;400;at
13998;300;at
13999;400;at
14000;400;at
14001;400;at
14002;300;at
14003;400;at
14004;300;at
14005;400;at
14006;300;at
14007;300;at
14008;400;at
14009;400;at
14010;400;at
14011;300;at
14012;400;at
14013;400;at
14014;400;at
14015;300;at
14016;400;at
14017;400;at
14018;400;at
14019;300;at
14020;400;at
14021;400;at
14022;300;at
14023;400;at
14024;400;at
14025;400;at
14026;400;at
14027;400;at
14028;400;at
14029;400;at
14030;400;at
14031;400;at
14032;300;at
14033;300;at
14034;400;at
14035;400;at
14036;400;at
14037;400;at
14038;300;at
14039;400;at
14040;300;at
14041;400;at
14042;400;at
14043;400;at
14044;400;at
14045;400;at
14046;300;at
14047;300;at
14048;300;at
14049;400;at
14050;400;at
14051;300;at
14052;400;at
14053;300;at
14054;400;at
14055;400;at
14056;300;at
14057;400;at
14058;300;at
14059;400;at
14060;400;at
14061;400;at
14062;400;at
14063;400;at
14064;300;at
14065;300;at
14066;300;at
14067;400;at
14068;300;at
14069;400;at
14070;400;at
14071;300;at
14072;300;at
14073;300;at
14074;300;at
14075;400;at
14076;400;at
14077;400;at
14078;400;at
14079;300;at
14080;300;at
14081;400;at
14082;300;at
14083;400;at
14084;300;at
14085;400;at
14086;400;at
14087;400;at
14088;500;at
14089;400;at
14090;300;at
14091;400;at
14092;400;at
14093;400;at
14094;300;at
14095;400;at
14096;300;at
14097;400;at
14098;400;at
14099;300;at
14100;400;at
14101;300;at
14102;400;at
14103;400;at
14104;400;at
14105;400;at
14106;400;at
14107;400;at
14108;600;at
14109;1100;at
14110;1100;at
14111;1000;at
14112;1200;at
14113;500;at
14114;300;at
14115;400;at
14116;400;at
14117;400;at
14118;400;at
14119;400;at
14120;300;at
14121;400;at
14122;300;at
14123;300;at
14124;300;at
14125;400;at
14126;500;at
14127;300;at
14128;300;at
14129;300;at
14130;400;at
14131;400;at
14132;300;at
14133;400;at
14134;300;at
14135;300;at
14136;400;at
14137;300;at
14138;300;at
14139;400;at
14140;400;at
14141;400;at
14142;400;at
14143;300;at
14144;300;at
14145;300;at
14146;400;at
14147;300;at
14148;300;at
14149;300;at
14150;400;at
14151;300;at
14152;300;at
14153;300;at
14154;300;at
14155;300;at
14156;300;at
14157;400;at
14158;400;at
14159;400;at
14160;400;at
14161;300;at
14162;400;at
14163;400;at
14164;400;at
14165;400;at
14166;400;at
14167;400;at
14168;300;at
14169;300;at
14170;400;at
14171;400;at
14172;300;at
14173;400;at
14174;300;at
14175;300;at
14176;400;at
14177;300;at
14178;400;at
14179;300;at
14180;300;at
14181;400;at
14182;300;at
14183;300;at
14184;400;at
14185;400;at
14186;400;at
14187;300;at
14188;400;at
14189;400;at
14190;300;at
14191;1700;at
14192;400;at
14193;400;at
14194;400;at
14195;300;at
14196;300;at
14197;400;at
14198;300;at
14199;300;at
14200;400;at
14201;400;at
14202;400;at
14203;400;at
14204;300;at
14205;400;at
14206;400;at
14207;300;at
14208;400;at
14209;400;at
14210;400;at
14211;400;at
14212;300;at
14213;400;at
14214;300;at
14215;400;at
14216;400;at
14217;400;at
14218;400;at
14219;300;at
14220;300;at
14221;400;at
14222;300;at
14223;300;at
14224;300;at
14225;300;at
14226;400;at
14227;300;at
14228;300;at
14229;300;at
14230;400;at
14231;300;at
14232;400;at
14233;300;at
14234;300;at
14235;300;at
14236;400;at
14237;400;at
14238;300;at
14239;400;at
14240;300;at
14241;300;at
14242;300;at
14243;400;at
14244;300;at
14245;300;at
14246;300;at
14247;300;at
14248;300;at
14249;400;at
14250;400;at
14251;400;at
14252;300;at
14253;300;at
14254;300;at
14255;300;at
14256;400;at
14257;300;at
14258;300;at
14259;300;at
14260;300;at
14261;300;at
14262;300;at
14263;400;at
14264;300;at
14265;300;at
14266;400;at
14267;300;at
14268;300;at
14269;400;at
14270;300;at
14271;400;at
14272;300;at
14273;400;at
14274;300;at
14275;300;at
14276;400;at
14277;300;at
14278;400;at
14279;300;at
14280;300;at
14281;400;at
14282;400;at
14283;400;at
14284;300;at
14285;300;at
14286;300;at
14287;400;at
14288;300;at
14289;400;at
14290;400;at
14291;400;at
14292;400;at
14293;300;at
14294;600;at
14295;500;at
14296;700;at
14297;500;at
14298;600;at
14299;500;at
14300;300;at
14301;400;at
14302;400;at
14303;400;at
14304;300;at
14305;300;at
14306;400;at
14307;300;at
14308;400;at
14309;400;at
14310;300;at
14311;400;at
14312;400;at
14313;600;at
14314;400;at
14315;400;at
14316;300;at
14317;700;at
14318;700;at
14319;600;at
14320;400;at
14321;300;at
14322;300;at
14323;300;at
14324;400;at
14325;300;at
14326;400;at
14327;400;at
14328;400;at
14329;400;at
14330;400;at
14331;300;at
14332;400;at
14333;400;at
14334;300;at
14335;400;at
14336;300;at
14337;300;at
14338;400;at
14339;400;at
14340;300;at
14341;400;at
14342;300;at
14343;300;at
14344;400;at
14345;400;at
14346;400;at
14347;400;at
14348;400;at
14349;300;at
14350;300;at
14351;300;at
14352;300;at
14353;400;at
14354;300;at
14355;400;at
14356;400;at
14357;300;at
14358;300;at
14359;400;at
14360;300;at
14361;400;at
14362;400;at
14363;300;at
14364;400;at
14365;300;at
14366;300;at
14367;300;at
14368;400;at
14369;300;at
14370;400;at
14371;300;at
14372;400;at
14373;300;at
14374;400;at
14375;400;at
14376;300;at
14377;300;at
14378;300;at
14379;300;at
14380;300;at
14381;600;at
14382;1300;at
14383;700;at
14384;500;at
14385;300;at
14386;400;at
14387;300;at
14388;300;at
14389;300;at
14390;300;at
14391;300;at
14392;300;at
14393;400;at
14394;400;at
14395;400;at
14396;300;at
14397;400;at
14398;300;at
14399;300;at
14400;300;at
14401;300;at
14402;300;at
14403;400;at
14404;300;at
14405;300;at
14406;300;at
14407;300;at
14408;400;at
14409;400;at
14410;400;at
14411;400;at
14412;300;at
14413;300;at
14414;400;at
14415;400;at
14416;400;at
14417;300;at
14418;400;at
14419;400;at
14420;300;at
14421;300;at
14422;400;at
14423;400;at
14424;300;at
14425;300;at
14426;400;at
14427;400;at
14428;300;at
14429;400;at
14430;400;at
14431;400;at
14432;300;at
14433;300;at
14434;300;at
14435;300;at
14436;400;at
14437;300;at
14438;300;at
14439;400;at
14440;300;at
14441;300;at
14442;300;at
14443;300;at
14444;400;at
14445;300;at
14446;300;at
14447;300;at
14448;300;at
14449;400;at
14450;300;at
14451;300;at
14452;300;at
14453;300;at
14454;300;at
14455;400;at
14456;400;at
14457;400;at
14458;400;at
14459;400;at
14460;400;at
14461;400;at
14462;300;at
14463;300;at
14464;400;at
14465;400;at
14466;400;at
14467;300;at
14468;400;at
14469;400;at
14470;300;at
14471;400;at
14472;300;at
14473;300;at
14474;300;at
14475;400;at
14476;400;at
14477;300;at
14478;300;at
14479;300;at
14480;400;at
14481;400;at
14482;400;at
14483;400;at
14484;400;at
14485;300;at
14486;400;at
14487;300;at
14488;400;at
14489;300;at
14490;400;at
14491;400;at
14492;400;at
14493;300;at
14494;400;at
14495;400;at
14496;400;at
14497;400;at
14498;400;at
14499;300;at
14500;400;at
14501;300;at
14502;300;at
14503;400;at
14504;400;at
14505;300;at
14506;400;at
14507;400;at
14508;300;at
14509;300;at
14510;400;at
14511;300;at
14512;300;at
14513;300;at
14514;400;at
14515;300;at
14516;300;at
14517;400;at
14518;400;at
14519;400;at
14520;400;at
14521;300;at
14522;400;at
14523;400;at
14524;300;at
14525;400;at
14526;300;at
14527;400;at
14528;300;at
14529;300;at
14530;400;at
14531;400;at
14532;400;at
14533;300;at
14534;400;at
14535;300;at
14536;400;at
14537;400;at
14538;400;at
14539;300;at
14540;400;at
14541;300;at
14542;400;at
14543;400;at
14544;300;at
14545;400;at
14546;300;at
14547;400;at
14548;400;at
14549;300;at
14550;400;at
14551;300;at
14552;300;at
14553;400;at
14554;300;at
14555;300;at
14556;400;at
14557;400;at
14558;300;at
14559;300;at
14560;300;at
14561;400;at
14562;400;at
14563;400;at
14564;300;at
14565;400;at
14566;300;at
14567;400;at
14568;400;at
14569;300;at
14570;400;at
14571;400;at
14572;400;at
14573;300;at
14574;300;at
14575;400;at
14576;300;at
14577;400;at
14578;300;at
14579;400;at
14580;300;at
14581;400;at
14582;300;at
14583;300;at
14584;400;at
14585;300;at
14586;300;at
14587;400;at
14588;400;at
14589;400;at
14590;400;at
14591;300;at
14592;300;at
14593;300;at
14594;300;at
14595;400;at
14596;300;at
14597;300;at
14598;300;at
14599;400;at
14600;300;at
14601;400;at
14602;400;at
14603;400;at
14604;400;at
14605;300;at
14606;400;at
14607;400;at
14608;300;at
14609;300;at
14610;300;at
14611;300;at
14612;400;at
14613;300;at
14614;300;at
14615;300;at
14616;300;at
14617;300;at
14618;300;at
14619;300;at
14620;300;at
14621;400;at
14622;300;at
14623;300;at
14624;300;at
14625;400;at
14626;300;at
14627;400;at
14628;300;at
14629;400;at
14630;300;at
14631;300;at
14632;400;at
14633;300;at
14634;300;at
14635;300;at
14636;300;at
14637;300;at
14638;400;at
14639;400;at
14640;300;at
14641;400;at
14642;300;at
14643;400;at
14644;300;at
14645;300;at
14646;300;at
14647;300;at
14648;400;at
14649;300;at
14650;300;at
14651;400;at
14652;300;at
14653;300;at
14654;300;at
14655;300;at
14656;300;at
14657;300;at
14658;300;at
14659;400;at
14660;400;at
14661;300;at
14662;400;at
14663;400;at
14664;300;at
14665;400;at
14666;400;at
14667;300;at
14668;400;at
14669;300;at
14670;300;at
14671;300;at
14672;300;at
14673;300;at
14674;400;at
14675;300;at
14676;300;at
14677;300;at
14678;300;at
14679;400;at
14680;300;at
14681;300;at
14682;400;at
14683;400;at
14684;300;at
14685;400;at
14686;600;at
14687;700;at
14688;500;at
14689;400;at
14690;2500;at
14691;400;at
14692;400;at
14693;400;at
14694;400;at
14695;400;at
14696;400;at
14697;300;at
14698;300;at
14699;300;at
14700;400;at
14701;300;at
14702;300;at
14703;400;at
14704;300;at
14705;400;at
14706;300;at
14707;500;at
14708;300;at
14709;400;at
14710;300;at
14711;300;at
14712;400;at
14713;400;at
14714;400;at
14715;300;at
14716;400;at
14717;300;at
14718;300;at
14719;300;at
14720;300;at
14721;300;at
14722;400;at
14723;300;at
14724;400;at
14725;300;at
14726;400;at
14727;400;at
14728;300;at
14729;400;at
14730;500;at
14731;400;at
14732;400;at
14733;400;at
14734;400;at
14735;300;at
14736;400;at
14737;300;at
14738;400;at
14739;300;at
14740;400;at
14741;400;at
14742;300;at
14743;400;at
14744;400;at
14745;400;at
14746;300;at
14747;400;at
14748;400;at
14749;300;at
14750;400;at
14751;300;at
14752;400;at
14753;300;at
14754;300;at
14755;300;at
14756;400;at
14757;400;at
14758;400;at
14759;300;at
14760;400;at
14761;300;at
14762;300;at
14763;300;at
14764;27000;at
14765;400;at
14766;300;at
14767;400;at
14768;300;at
14769;300;at
14770;400;at
14771;300;at
14772;300;at
14773;300;at
14774;400;at
14775;300;at
14776;400;at
14777;500;at
14778;400;at
14779;400;at
14780;300;at
14781;400;at
14782;700;at
14783;500;at
14784;400;at
14785;400;at
14786;400;at
14787;300;at
14788;300;at
14789;400;at
14790;300;at
14791;400;at
14792;300;at
14793;400;at
14794;300;at
14795;500;at
14796;300;at
14797;300;at
14798;300;at
14799;400;at
14800;400;at
14801;300;at
14802;400;at
14803;300;at
14804;300;at
14805;300;at
14806;400;at
14807;400;at
14808;300;at
14809;300;at
14810;400;at
14811;400;at
14812;400;at
14813;400;at
14814;400;at
14815;400;at
14816;300;at
14817;300;at
14818;400;at
14819;400;at
14820;300;at
14821;400;at
14822;300;at
14823;400;at
14824;400;at
14825;300;at
14826;400;at
14827;400;at
14828;300;at
14829;300;at
14830;400;at
14831;400;at
14832;400;at
14833;400;at
14834;400;at
14835;300;at
14836;300;at
14837;300;at
14838;300;at
14839;400;at
14840;400;at
14841;400;at
14842;300;at
14843;400;at
14844;300;at
14845;300;at
14846;400;at
14847;300;at
14848;300;at
14849;300;at
14850;400;at
14851;300;at
14852;300;at
14853;400;at
14854;400;at
14855;300;at
14856;300;at
14857;400;at
14858;300;at
14859;300;at
14860;400;at
14861;400;at
14862;300;at
14863;400;at
14864;300;at
14865;300;at
14866;300;at
14867;400;at
14868;400;at
14869;400;at
14870;300;at
14871;400;at
14872;400;at
14873;400;at
14874;300;at
14875;300;at
14876;300;at
14877;400;at
14878;300;at
14879;400;at
14880;300;at
14881;300;at
14882;300;at
14883;400;at
14884;300;at
14885;400;at
14886;300;at
14887;300;at
14888;300;at
14889;400;at
14890;400;at
14891;300;at
14892;300;at
14893;400;at
14894;400;at
14895;400;at
14896;300;at
14897;300;at
14898;400;at
14899;300;at
14900;400;at
14901;400;at
14902;300;at
14903;300;at
14904;400;at
14905;400;at
14906;400;at
14907;400;at
14908;300;at
14909;400;at
14910;300;at
14911;400;at
14912;300;at
14913;400;at
14914;400;at
14915;300;at
14916;300;at
14917;400;at
14918;400;at
14919;400;at
14920;400;at
14921;300;at
14922;300;at
14923;300;at
14924;300;at
14925;400;at
14926;400;at
14927;400;at
14928;400;at
14929;300;at
14930;400;at
14931;400;at
14932;300;at
14933;300;at
14934;400;at
14935;400;at
14936;300;at
14937;400;at
14938;300;at
14939;300;at
14940;300;at
14941;300;at
14942;300;at
14943;300;at
14944;300;at
14945;300;at
14946;400;at
14947;300;at
14948;300;at
14949;400;at
14950;300;at
14951;300;at
14952;300;at
14953;400;at
14954;400;at
14955;400;at
14956;400;at
14957;300;at
14958;300;at
14959;400;at
14960;300;at
14961;300;at
14962;300;at
14963;300;at
14964;300;at
14965;400;at
14966;300;at
14967;300;at
14968;300;at
14969;300;at
14970;300;at
14971;300;at
14972;400;at
14973;300;at
14974;400;at
14975;400;at
14976;400;at
14977;300;at
14978;300;at
14979;300;at
14980;300;at
14981;300;at
14982;300;at
14983;400;at
14984;300;at
14985;400;at
14986;300;at
14987;400;at
14988;400;at
14989;300;at
14990;400;at
14991;300;at
14992;300;at
14993;300;at
14994;300;at
14995;400;at
14996;300;at
14997;400;at
14998;300;at
14999;300;at
15000;400;at
15001;400;at
15002;400;at
15003;300;at
15004;300;at
15005;300;at
15006;400;at
15007;400;at
15008;300;at
15009;400;at
15010;400;at
15011;400;at
15012;400;at
15013;400;at
15014;400;at
15015;300;at
15016;300;at
15017;400;at
15018;300;at
15019;400;at
15020;400;at
15021;300;at
15022;300;at
15023;400;at
15024;400;at
15025;300;at
15026;300;at
15027;400;at
15028;400;at
15029;400;at
15030;300;at
15031;400;at
15032;300;at
15033;300;at
15034;400;at
15035;300;at
15036;300;at
15037;300;at
15038;400;at
15039;300;at
15040;400;at
15041;300;at
15042;300;at
15043;300;at
15044;300;at
15045;400;at
15046;400;at
15047;400;at
15048;300;at
15049;400;at
15050;400;at
15051;300;at
15052;300;at
15053;400;at
15054;300;at
15055;300;at
15056;400;at
15057;300;at
15058;300;at
15059;300;at
15060;300;at
15061;300;at
15062;300;at
15063;400;at
15064;400;at
15065;300;at
15066;400;at
15067;500;at
15068;300;at
15069;300;at
15070;400;at
15071;300;at
15072;400;at
15073;400;at
15074;400;at
15075;300;at
15076;400;at
15077;300;at
15078;500;at
15079;400;at
15080;400;at
15081;400;at
15082;400;at
15083;300;at
15084;400;at
15085;300;at
15086;400;at
15087;300;at
15088;400;at
15089;400;at
15090;400;at
15091;300;at
15092;400;at
15093;300;at
15094;300;at
15095;400;at
15096;400;at
15097;400;at
15098;300;at
15099;300;at
15100;300;at
15101;300;at
15102;400;at
15103;300;at
15104;300;at
15105;300;at
15106;400;at
15107;300;at
15108;300;at
15109;400;at
15110;400;at
15111;400;at
15112;300;at
15113;400;at
15114;400;at
15115;400;at
15116;400;at
15117;300;at
15118;300;at
15119;400;at
15120;300;at
15121;400;at
15122;400;at
15123;400;at
15124;300;at
15125;400;at
15126;400;at
15127;300;at
15128;300;at
15129;300;at
15130;400;at
15131;400;at
15132;400;at
15133;300;at
15134;400;at
15135;400;at
15136;300;at
15137;300;at
15138;300;at
15139;300;at
15140;400;at
15141;300;at
15142;400;at
15143;300;at
15144;400;at
15145;300;at
15146;300;at
15147;300;at
15148;300;at
15149;300;at
15150;400;at
15151;300;at
15152;400;at
15153;300;at
15154;300;at
15155;300;at
15156;400;at
15157;300;at
15158;400;at
15159;300;at
15160;400;at
15161;300;at
15162;300;at
15163;400;at
15164;300;at
15165;300;at
15166;300;at
15167;300;at
15168;400;at
15169;300;at
15170;400;at
15171;300;at
15172;300;at
15173;300;at
15174;300;at
15175;300;at
15176;300;at
15177;300;at
15178;400;at
15179;300;at
15180;400;at
15181;300;at
15182;300;at
15183;300;at
15184;300;at
15185;300;at
15186;300;at
15187;300;at
15188;300;at
15189;300;at
15190;400;at
15191;300;at
15192;300;at
15193;300;at
15194;300;at
15195;300;at
15196;300;at
15197;400;at
15198;300;at
15199;300;at
15200;300;at
15201;400;at
15202;400;at
15203;400;at
15204;300;at
15205;400;at
15206;400;at
15207;300;at
15208;400;at
15209;300;at
15210;400;at
15211;300;at
15212;300;at
15213;300;at
15214;400;at
15215;400;at
15216;300;at
15217;400;at
15218;400;at
15219;400;at
15220;400;at
15221;300;at
15222;400;at
15223;300;at
15224;500;at
15225;300;at
15226;300;at
15227;400;at
15228;400;at
15229;300;at
15230;400;at
15231;300;at
15232;300;at
15233;300;at
15234;400;at
15235;300;at
15236;400;at
15237;300;at
15238;400;at
15239;300;at
15240;400;at
15241;300;at
15242;400;at
15243;300;at
15244;300;at
15245;300;at
15246;400;at
15247;400;at
15248;300;at
15249;300;at
15250;400;at
15251;400;at
15252;300;at
15253;300;at
15254;400;at
15255;300;at
15256;400;at
15257;300;at
15258;300;at
15259;400;at
15260;300;at
15261;400;at
15262;400;at
15263;300;at
15264;300;at
15265;400;at
15266;300;at
15267;400;at
15268;300;at
15269;300;at
15270;400;at
15271;300;at
15272;300;at
15273;500;at
15274;400;at
15275;300;at
15276;400;at
15277;300;at
15278;300;at
15279;300;at
15280;300;at
15281;300;at
15282;400;at
15283;300;at
15284;300;at
15285;700;at
15286;700;at
15287;700;at
15288;1100;at
15289;1100;at
15290;700;at
15291;700;at
15292;600;at
15293;400;at
15294;400;at
15295;400;at
15296;400;at
15297;300;at
15298;300;at
15299;300;at
15300;400;at
15301;400;at
15302;400;at
15303;400;at
15304;400;at
15305;300;at
15306;400;at
15307;300;at
15308;400;at
15309;400;at
15310;300;at
15311;300;at
15312;300;at
15313;400;at
15314;300;at
15315;400;at
15316;300;at
15317;300;at
15318;400;at
15319;400;at
15320;300;at
15321;300;at
15322;400;at
15323;400;at
15324;300;at
15325;400;at
15326;400;at
15327;300;at
15328;300;at
15329;300;at
15330;300;at
15331;300;at
15332;300;at
15333;300;at
15334;400;at
15335;300;at
15336;300;at
15337;300;at
15338;300;at
15339;300;at
15340;300;at
15341;300;at
15342;400;at
15343;400;at
15344;300;at
15345;300;at
15346;300;at
15347;300;at
15348;300;at
15349;400;at
15350;300;at
15351;300;at
15352;300;at
15353;400;at
15354;400;at
15355;300;at
15356;300;at
15357;300;at
15358;300;at
15359;300;at
15360;400;at
15361;300;at
15362;300;at
15363;300;at
15364;300;at
15365;300;at
15366;300;at
15367;300;at
15368;400;at
15369;300;at
15370;400;at
15371;300;at
15372;300;at
15373;300;at
15374;300;at
15375;300;at
15376;300;at
15377;300;at
15378;300;at
15379;400;at
15380;300;at
15381;300;at
15382;300;at
15383;300;at
15384;300;at
15385;300;at
15386;300;at
15387;300;at
15388;300;at
15389;300;at
15390;300;at
15391;300;at
15392;300;at
15393;400;at
15394;300;at
15395;300;at
15396;300;at
15397;300;at
15398;400;at
15399;300;at
15400;400;at
15401;300;at
15402;300;at
15403;400;at
15404;300;at
15405;300;at
15406;300;at
15407;300;at
15408;300;at
15409;300;at
15410;300;at
15411;300;at
15412;400;at
15413;400;at
15414;300;at
15415;300;at
15416;300;at
15417;300;at
15418;300;at
15419;300;at
15420;300;at
15421;300;at
15422;300;at
15423;300;at
15424;400;at
15425;300;at
15426;300;at
15427;300;at
15428;400;at
15429;400;at
15430;600;at
15431;8700;at
15432;700;at
15433;400;at
15434;400;at
15435;400;at
15436;400;at
15437;300;at
15438;300;at
15439;800;at
15440;400;at
15441;400;at
15442;300;at
15443;300;at
15444;400;at
15445;300;at
15446;400;at
15447;300;at
15448;300;at
15449;300;at
15450;300;at
15451;300;at
15452;300;at
15453;300;at
15454;300;at
15455;300;at
15456;300;at
15457;400;at
15458;300;at
15459;300;at
15460;300;at
15461;300;at
15462;400;at
15463;400;at
15464;300;at
15465;300;at
15466;300;at
15467;300;at
15468;300;at
15469;300;at
15470;300;at
15471;300;at
15472;400;at
15473;300;at
15474;300;at
15475;400;at
15476;300;at
15477;300;at
15478;400;at
15479;400;at
15480;400;at
15481;300;at
15482;400;at
15483;400;at
15484;300;at
15485;300;at
15486;300;at
15487;300;at
15488;400;at
15489;300;at
15490;300;at
15491;300;at
15492;300;at
15493;400;at
15494;300;at
15495;300;at
15496;300;at
15497;300;at
15498;300;at
15499;300;at
15500;300;at
15501;300;at
15502;300;at
15503;300;at
15504;300;at
15505;400;at
15506;300;at
15507;300;at
15508;400;at
15509;300;at
15510;300;at
15511;300;at
15512;300;at
15513;300;at
15514;300;at
15515;300;at
15516;300;at
15517;300;at
15518;300;at
15519;300;at
15520;300;at
15521;300;at
15522;300;at
15523;300;at
15524;300;at
15525;300;at
15526;300;at
15527;300;at
15528;400;at
15529;300;at
15530;300;at
15531;300;at
15532;300;at
15533;300;at
15534;300;at
15535;300;at
15536;300;at
15537;300;at
15538;400;at
15539;300;at
15540;300;at
15541;400;at
15542;300;at
15543;300;at
15544;300;at
15545;300;at
15546;300;at
15547;300;at
15548;300;at
15549;300;at
15550;300;at
15551;300;at
15552;300;at
15553;300;at
15554;400;at
15555;400;at
15556;300;at
15557;400;at
15558;300;at
15559;300;at
15560;400;at
15561;300;at
15562;300;at
15563;300;at
15564;300;at
15565;300;at
15566;400;at
15567;300;at
15568;400;at
15569;300;at
15570;300;at
15571;300;at
15572;400;at
15573;300;at
15574;300;at
15575;400;at
15576;300;at
15577;300;at
15578;300;at
15579;300;at
15580;300;at
15581;300;at
15582;300;at
15583;300;at
15584;400;at
15585;300;at
15586;500;at
15587;600;at
15588;500;at
15589;600;at
15590;1300;at
15591;600;at
15592;600;at
15593;500;at
15594;600;at
15595;500;at
15596;400;at
15597;300;at
15598;300;at
15599;300;at
15600;300;at
15601;300;at
15602;300;at
15603;300;at
15604;400;at
15605;300;at
15606;300;at
15607;300;at
15608;300;at
15609;400;at
15610;300;at
15611;400;at
15612;300;at
15613;400;at
15614;300;at
15615;300;at
15616;300;at
15617;300;at
15618;300;at
15619;300;at
15620;400;at
15621;300;at
15622;300;at
15623;300;at
15624;300;at
15625;300;at
15626;300;at
15627;300;at
15628;300;at
15629;300;at
15630;300;at
15631;400;at
15632;300;at
15633;300;at
15634;300;at
15635;400;at
15636;300;at
15637;300;at
15638;300;at
15639;400;at
15640;400;at
15641;300;at
15642;300;at
15643;300;at
15644;300;at
15645;400;at
15646;300;at
15647;300;at
15648;300;at
15649;300;at
15650;300;at
15651;400;at
15652;300;at
15653;300;at
15654;300;at
15655;400;at
15656;300;at
15657;300;at
15658;300;at
15659;400;at
15660;400;at
15661;400;at
15662;300;at
15663;300;at
15664;300;at
15665;300;at
15666;400;at
15667;300;at
15668;300;at
15669;300;at
15670;300;at
15671;300;at
15672;300;at
15673;300;at
15674;300;at
15675;300;at
15676;300;at
15677;300;at
15678;300;at
15679;300;at
15680;300;at
15681;400;at
15682;300;at
15683;300;at
15684;400;at
15685;400;at
15686;400;at
15687;300;at
15688;300;at
15689;300;at
15690;300;at
15691;300;at
15692;300;at
15693;300;at
15694;300;at
15695;300;at
15696;300;at
15697;300;at
15698;300;at
15699;300;at
15700;300;at
15701;300;at
15702;300;at
15703;400;at
15704;300;at
15705;300;at
15706;300;at
15707;300;at
15708;300;at
15709;400;at
15710;400;at
15711;300;at
15712;300;at
15713;300;at
15714;400;at
15715;300;at
15716;300;at
15717;300;at
15718;300;at
15719;300;at
15720;300;at
15721;300;at
15722;300;at
15723;300;at
15724;300;at
15725;300;at
15726;300;at
15727;300;at
15728;400;at
15729;300;at
15730;300;at
15731;300;at
15732;300;at
15733;300;at
15734;300;at
15735;300;at
15736;300;at
15737;300;at
15738;300;at
15739;300;at
15740;300;at
15741;300;at
15742;400;at
15743;300;at
15744;400;at
15745;300;at
15746;300;at
15747;400;at
15748;300;at
15749;300;at
15750;300;at
15751;300;at
15752;300;at
15753;300;at
15754;300;at
15755;300;at
15756;300;at
15757;400;at
15758;400;at
15759;300;at
15760;400;at
15761;300;at
15762;300;at
15763;300;at
15764;400;at
15765;300;at
15766;300;at
15767;300;at
15768;300;at
15769;400;at
15770;300;at
15771;300;at
15772;300;at
15773;300;at
15774;300;at
15775;300;at
15776;300;at
15777;300;at
15778;300;at
15779;300;at
15780;300;at
15781;300;at
15782;300;at
15783;300;at
15784;400;at
15785;400;at
15786;300;at
15787;300;at
15788;400;at
15789;300;at
15790;300;at
15791;300;at
15792;300;at
15793;300;at
15794;300;at
15795;300;at
15796;300;at
15797;300;at
15798;300;at
15799;300;at
15800;300;at
15801;400;at
15802;400;at
15803;300;at
15804;300;at
15805;300;at
15806;300;at
15807;400;at
15808;300;at
15809;300;at
15810;400;at
15811;300;at
15812;300;at
15813;400;at
15814;400;at
15815;400;at
15816;300;at
15817;300;at
15818;300;at
15819;300;at
15820;400;at
15821;400;at
15822;300;at
15823;300;at
15824;300;at
15825;300;at
15826;300;at
15827;300;at
15828;300;at
15829;300;at
15830;300;at
15831;300;at
15832;400;at
15833;300;at
15834;400;at
15835;400;at
15836;400;at
15837;300;at
15838;300;at
15839;300;at
15840;300;at
15841;400;at
15842;300;at
15843;300;at
15844;300;at
15845;400;at
15846;300;at
15847;300;at
15848;300;at
15849;300;at
15850;300;at
15851;300;at
15852;300;at
15853;300;at
15854;300;at
15855;300;at
15856;300;at
15857;400;at
15858;300;at
15859;400;at
15860;300;at
15861;300;at
15862;300;at
15863;300;at
15864;300;at
15865;300;at
15866;300;at
15867;300;at
15868;300;at
15869;300;at
15870;300;at
15871;400;at
15872;300;at
15873;300;at
15874;300;at
15875;300;at
15876;300;at
15877;300;at
15878;400;at
15879;300;at
15880;400;at
15881;300;at
15882;300;at
15883;400;at
15884;300;at
15885;400;at
15886;300;at
15887;300;at
15888;300;at
15889;300;at
15890;400;at
15891;300;at
15892;400;at
15893;300;at
15894;300;at
15895;300;at
15896;300;at
15897;400;at
15898;400;at
15899;300;at
15900;300;at
