Size;Time[ns];Method
29653;18600;at
29654;34900;at
29655;41700;at
29656;50200;at
29657;119400;at
29658;130500;at
29659;134700;at
29660;11900;at
29661;95600;at
29662;72000;at
29663;96200;at
29664;108500;at
29665;146600;at
29666;66900;at
29667;14500;at
29668;29200;at
29669;187000;at
29670;25000;at
29671;75600;at
29672;135700;at
29673;70900;at
29674;123900;at
29675;50200;at
29676;117700;at
29677;106400;at
29678;103200;at
29679;120100;at
29680;134300;at
29681;102100;at
29682;7900;at
29683;69200;at
29684;84000;at
29685;22800;at
29686;3400;at
29687;2000;at
29688;29700;at
29689;121000;at
29690;79100;at
29691;72600;at
29692;6300;at
29693;126500;at
29694;8700;at
29695;77700;at
29696;3700;at
29697;78000;at
29698;97200;at
29699;28200;at
29700;9500;at
29701;7100;at
29702;28500;at
29703;27900;at
29704;56800;at
29705;26900;at
29706;114700;at
29707;115300;at
29708;63200;at
29709;84100;at
29710;35400;at
29711;78100;at
29712;43700;at
29713;102100;at
29714;26900;at
29715;119000;at
29716;120700;at
29717;74400;at
29718;68900;at
29719;118000;at
29720;44100;at
29721;133900;at
29722;106000;at
29723;66700;at
29724;77300;at
29725;78600;at
29726;60700;at
29727;85400;at
29728;30100;at
29729;70500;at
29730;114500;at
29731;42000;at
29732;99700;at
29733;171000;at
29734;140000;at
29735;25900;at
29736;9400;at
29737;19000;at
29738;59400;at
29739;24800;at
29740;154300;at
29741;121300;at
29742;107800;at
29743;121500;at
29744;26200;at
29745;138600;at
29746;109100;at
29747;3400;at
29748;73400;at
29749;70600;at
29750;126600;at
29751;22500;at
29752;161000;at
29753;152300;at
29754;5400;at
29755;75900;at
29756;39600;at
29757;3400;at
29758;63300;at
29759;52500;at
29760;5700;at
29761;12100;at
29762;3100;at
29763;9200;at
29764;3200;at
29765;101100;at
29766;36600;at
29767;31200;at
29768;135100;at
29769;2800;at
29770;18000;at
29771;86300;at
29772;145400;at
29773;20200;at
29774;39700;at
29775;70600;at
29776;80400;at
29777;11400;at
29778;64500;at
29779;126300;at
29780;89300;at
29781;142300;at
29782;16600;at
29783;73000;at
29784;54900;at
29785;102500;at
29786;3900;at
29787;138700;at
29788;107500;at
29789;113400;at
29790;93500;at
29791;16000;at
29792;12300;at
29793;33800;at
29794;37900;at
29795;109200;at
29796;46900;at
29797;63700;at
29798;29300;at
29799;120700;at
29800;57300;at
29801;134100;at
29802;113600;at
29803;119600;at
29804;169300;at
29805;93700;at
29806;44100;at
29807;44500;at
29808;139300;at
29809;52700;at
29810;155400;at
29811;31400;at
29812;82200;at
29813;258800;at
29814;13700;at
29815;5600;at
29816;4100;at
29817;8000;at
29818;141800;at
29819;132800;at
29820;128300;at
29821;113200;at
29822;25900;at
29823;121900;at
29824;107600;at
29825;32400;at
29826;43600;at
29827;102300;at
29828;14500;at
29829;39400;at
29830;70900;at
29831;110700;at
29832;58400;at
29833;102000;at
29834;123800;at
29835;700;at
29836;104900;at
29837;40600;at
29838;500;at
29839;122100;at
29840;61800;at
29841;85000;at
29842;97800;at
29843;37500;at
29844;103900;at
29845;112100;at
29846;174800;at
29847;40500;at
29848;29100;at
29849;45700;at
29850;77900;at
29851;120100;at
29852;136600;at
29853;35400;at
29854;46200;at
29855;44000;at
29856;73600;at
29857;4000;at
29858;98900;at
29859;159100;at
29860;128500;at
29861;26700;at
29862;103600;at
29863;107400;at
29864;8600;at
29865;36700;at
29866;126400;at
29867;114700;at
29868;98700;at
29869;33000;at
29870;156500;at
29871;9400;at
29872;115400;at
29873;7900;at
29874;90700;at
29875;13300;at
29876;43500;at
29877;149500;at
29878;92100;at
29879;21600;at
29880;81400;at
29881;126300;at
29882;55000;at
29883;116100;at
29884;59400;at
29885;147300;at
29886;55500;at
29887;77100;at
29888;58200;at
29889;7400;at
29890;19700;at
29891;4600;at
29892;79400;at
29893;27300;at
29894;13900;at
29895;21400;at
29896;130200;at
29897;90400;at
29898;109600;at
29899;55500;at
29900;149000;at
29901;104000;at
29902;49800;at
29903;67500;at
29904;125200;at
29905;3400;at
29906;71200;at
29907;16300;at
29908;7100;at
29909;150100;at
29910;7400;at
29911;26300;at
29912;97100;at
29913;27000;at
29914;95900;at
29915;103000;at
29916;83900;at
29917;2400;at
29918;19100;at
29919;50700;at
29920;59300;at
29921;37400;at
29922;35600;at
29923;35600;at
29924;144700;at
29925;132600;at
29926;139100;at
29927;106300;at
29928;63400;at
29929;66400;at
29930;38700;at
29931;125800;at
29932;54800;at
29933;71700;at
29934;114500;at
29935;33100;at
29936;64300;at
29937;27900;at
29938;52200;at
29939;27700;at
29940;76600;at
29941;151300;at
29942;29000;at
29943;93500;at
29944;226200;at
29945;235600;at
29946;49700;at
29947;225300;at
29948;127200;at
29949;82600;at
29950;89500;at
29951;55900;at
29952;211700;at
29953;77400;at
29954;5900;at
29955;57000;at
29956;42800;at
29957;136600;at
29958;58600;at
29959;22100;at
29960;119600;at
29961;59100;at
29962;3500;at
29963;155400;at
29964;8300;at
29965;81900;at
29966;181200;at
29967;95000;at
29968;199600;at
29969;26100;at
29970;193400;at
29971;6200;at
29972;19900;at
29973;275200;at
29974;181400;at
29975;202400;at
29976;331400;at
29977;3900;at
29978;10500;at
29979;128300;at
29980;40900;at
29981;35500;at
29982;123900;at
29983;87300;at
29984;13100;at
29985;8500;at
29986;16500;at
29987;61100;at
29988;21200;at
29989;3400;at
29990;246300;at
29991;106900;at
29992;59000;at
29993;3700;at
29994;59300;at
29995;27300;at
29996;128700;at
29997;20900;at
29998;90400;at
29999;67000;at
30000;219000;at
30001;140000;at
30002;23300;at
30003;97900;at
30004;19900;at
30005;97300;at
30006;10600;at
30007;9400;at
30008;118500;at
30009;145900;at
30010;94400;at
30011;9400;at
30012;50100;at
30013;6500;at
30014;99900;at
30015;100300;at
30016;17600;at
30017;135000;at
30018;600;at
30019;21500;at
30020;7500;at
30021;22200;at
30022;95700;at
30023;67100;at
30024;114600;at
30025;26800;at
30026;81800;at
30027;145300;at
30028;94000;at
30029;96700;at
30030;133500;at
30031;19900;at
30032;90600;at
30033;122000;at
30034;8600;at
30035;108400;at
30036;26800;at
30037;155200;at
30038;129600;at
30039;13200;at
30040;16700;at
30041;104800;at
30042;62200;at
30043;4100;at
30044;48900;at
30045;84300;at
30046;26600;at
30047;33100;at
30048;32100;at
30049;90500;at
30050;40900;at
30051;7300;at
30052;125500;at
30053;9600;at
30054;47300;at
30055;49700;at
30056;136200;at
30057;7500;at
30058;130700;at
30059;106300;at
30060;53800;at
30061;87900;at
30062;58800;at
30063;159900;at
30064;39400;at
30065;138100;at
30066;42500;at
30067;85100;at
30068;71600;at
30069;100600;at
30070;128500;at
30071;14900;at
30072;88100;at
30073;75900;at
30074;101000;at
30075;17200;at
30076;9600;at
30077;104200;at
30078;102600;at
30079;108100;at
30080;16600;at
30081;49200;at
30082;76500;at
30083;14800;at
30084;19000;at
30085;68300;at
30086;52200;at
30087;13500;at
30088;100400;at
30089;73100;at
30090;83600;at
30091;77800;at
30092;140500;at
30093;127300;at
30094;28100;at
30095;149700;at
30096;109100;at
30097;27300;at
30098;124300;at
30099;30300;at
30100;43800;at
30101;113100;at
30102;71600;at
30103;67600;at
30104;1000;at
30105;99700;at
30106;77600;at
30107;25000;at
30108;150300;at
30109;122600;at
30110;39300;at
30111;33600;at
30112;87600;at
30113;47600;at
30114;108700;at
30115;57600;at
30116;32600;at
30117;52100;at
30118;76100;at
30119;94400;at
30120;55200;at
30121;70000;at
30122;20700;at
30123;11700;at
30124;13900;at
30125;142600;at
30126;2600;at
30127;88300;at
30128;81800;at
30129;58000;at
30130;155700;at
30131;120600;at
30132;49200;at
30133;97800;at
30134;94800;at
30135;21800;at
30136;22000;at
30137;10900;at
30138;40400;at
30139;64300;at
30140;189800;at
30141;207600;at
30142;87600;at
30143;155600;at
30144;119000;at
30145;152900;at
30146;17600;at
30147;16800;at
30148;83800;at
30149;10700;at
30150;129900;at
30151;126200;at
30152;50600;at
30153;49200;at
30154;178400;at
30155;23200;at
30156;12000;at
30157;66700;at
30158;54200;at
30159;81400;at
30160;35900;at
30161;97800;at
30162;154900;at
30163;33500;at
30164;77900;at
30165;11500;at
30166;110400;at
30167;51100;at
30168;27900;at
30169;5600;at
30170;23600;at
30171;89900;at
30172;20500;at
30173;112300;at
30174;144300;at
30175;19700;at
30176;52100;at
30177;76800;at
30178;31800;at
30179;9000;at
30180;119700;at
30181;20400;at
30182;31400;at
30183;126700;at
30184;81100;at
30185;164800;at
30186;26300;at
30187;8300;at
30188;141900;at
30189;119700;at
30190;118700;at
30191;13400;at
30192;123500;at
30193;75300;at
30194;114900;at
30195;73200;at
30196;37900;at
30197;109000;at
30198;81700;at
30199;140800;at
30200;102900;at
30201;152500;at
30202;40400;at
30203;58400;at
30204;20000;at
30205;35900;at
30206;24800;at
30207;34600;at
30208;129400;at
30209;4500;at
30210;122500;at
30211;132400;at
30212;120600;at
30213;22000;at
30214;75100;at
30215;77600;at
30216;86400;at
30217;138800;at
30218;38400;at
30219;65000;at
30220;99000;at
30221;117900;at
30222;100700;at
30223;58400;at
30224;75300;at
30225;130000;at
30226;94300;at
30227;44200;at
30228;15300;at
30229;41900;at
30230;91400;at
30231;23100;at
30232;64000;at
30233;14900;at
30234;123300;at
30235;141800;at
30236;114300;at
30237;215500;at
30238;57600;at
30239;16300;at
30240;83800;at
30241;20300;at
30242;121700;at
30243;121600;at
30244;21200;at
30245;13500;at
30246;51000;at
30247;9900;at
30248;9900;at
30249;54700;at
30250;133100;at
30251;47800;at
30252;68700;at
30253;129300;at
30254;40300;at
30255;135300;at
30256;60000;at
30257;125300;at
30258;84000;at
30259;32000;at
30260;90400;at
30261;24800;at
30262;171900;at
30263;144200;at
30264;31900;at
30265;5100;at
30266;56100;at
30267;53500;at
30268;19800;at
30269;8700;at
30270;142400;at
30271;5400;at
30272;2600;at
30273;125900;at
30274;18800;at
30275;143200;at
30276;53700;at
30277;127900;at
30278;14900;at
30279;131200;at
30280;106900;at
30281;88800;at
30282;101600;at
30283;56900;at
30284;40200;at
30285;124600;at
30286;82400;at
30287;15700;at
30288;83000;at
30289;14600;at
30290;59000;at
30291;29900;at
30292;116000;at
30293;77500;at
30294;153800;at
30295;1300;at
30296;36100;at
30297;6400;at
30298;47100;at
30299;78400;at
30300;500;at
30301;32200;at
30302;4100;at
30303;66600;at
30304;66800;at
30305;122700;at
30306;66800;at
30307;102500;at
30308;55200;at
30309;151200;at
30310;115100;at
30311;67200;at
30312;29500;at
30313;114600;at
30314;249900;at
30315;218600;at
30316;36200;at
30317;21200;at
30318;65800;at
30319;5800;at
30320;121000;at
30321;76500;at
30322;182400;at
30323;39000;at
30324;346500;at
30325;32900;at
30326;234700;at
30327;61700;at
30328;239100;at
30329;219100;at
30330;37400;at
30331;23100;at
30332;83200;at
30333;171800;at
30334;1700;at
30335;27000;at
30336;324100;at
30337;22500;at
30338;17600;at
30339;90700;at
30340;125200;at
30341;54700;at
30342;101400;at
30343;5800;at
30344;179500;at
30345;321500;at
30346;71900;at
30347;216600;at
30348;86200;at
30349;20000;at
30350;63500;at
30351;162900;at
30352;44700;at
30353;203700;at
30354;61300;at
30355;231100;at
30356;8500;at
30357;143800;at
30358;59400;at
30359;77000;at
30360;1900;at
30361;27200;at
30362;11600;at
30363;171000;at
30364;127700;at
30365;50000;at
30366;72200;at
30367;11100;at
30368;133800;at
30369;5800;at
30370;23100;at
30371;8400;at
30372;62000;at
30373;122300;at
30374;171600;at
30375;5500;at
30376;81400;at
30377;122900;at
30378;6800;at
30379;147200;at
30380;218900;at
30381;43700;at
30382;50500;at
30383;93800;at
30384;90100;at
30385;133900;at
30386;106900;at
30387;81600;at
30388;56400;at
30389;7900;at
30390;8100;at
30391;160500;at
30392;1600;at
30393;43900;at
30394;98200;at
30395;97000;at
30396;126400;at
30397;69600;at
30398;80000;at
30399;80000;at
30400;79400;at
30401;7300;at
30402;83000;at
30403;46800;at
30404;140700;at
30405;99100;at
30406;60000;at
30407;1800;at
30408;34600;at
30409;55700;at
30410;116600;at
30411;115000;at
30412;23200;at
30413;29800;at
30414;70100;at
30415;13700;at
30416;105900;at
30417;73300;at
30418;46000;at
30419;70100;at
30420;78300;at
30421;16100;at
30422;115400;at
30423;88800;at
30424;22600;at
30425;98900;at
30426;48500;at
30427;54500;at
30428;2800;at
30429;15700;at
30430;189600;at
30431;113600;at
30432;61100;at
30433;223700;at
30434;117400;at
30435;31700;at
30436;11800;at
30437;180900;at
30438;70500;at
30439;50300;at
30440;38800;at
30441;157800;at
30442;44900;at
30443;161600;at
30444;75100;at
30445;15100;at
30446;28800;at
30447;128000;at
30448;109200;at
30449;16700;at
30450;219300;at
30451;87700;at
30452;105900;at
30453;129400;at
30454;70000;at
30455;132900;at
30456;224300;at
30457;64700;at
30458;166000;at
30459;262100;at
30460;180100;at
30461;100200;at
30462;41400;at
30463;22800;at
30464;4700;at
30465;131700;at
30466;217100;at
30467;172000;at
30468;165600;at
30469;74600;at
30470;164600;at
30471;171800;at
30472;97900;at
30473;90100;at
30474;19400;at
30475;70700;at
30476;28000;at
30477;165400;at
30478;88700;at
30479;26900;at
30480;80400;at
30481;86400;at
30482;4800;at
30483;217300;at
30484;143100;at
30485;136100;at
30486;16700;at
30487;52800;at
30488;29500;at
30489;100800;at
30490;205100;at
30491;8600;at
30492;203800;at
30493;162500;at
30494;4100;at
30495;60100;at
30496;37500;at
30497;32500;at
30498;164500;at
30499;123300;at
30500;43900;at
30501;50000;at
30502;148000;at
30503;102300;at
30504;96200;at
30505;34900;at
30506;23800;at
30507;16900;at
30508;58000;at
30509;16500;at
30510;80400;at
30511;149500;at
30512;7600;at
30513;148100;at
30514;100000;at
30515;88600;at
30516;136000;at
30517;86900;at
30518;25800;at
30519;16000;at
30520;58000;at
30521;109500;at
30522;204600;at
30523;76100;at
30524;55700;at
30525;240600;at
30526;27900;at
30527;233400;at
30528;124000;at
30529;33200;at
30530;216800;at
30531;87400;at
30532;184100;at
30533;71400;at
30534;94600;at
30535;113200;at
30536;63900;at
30537;160800;at
30538;219600;at
30539;134100;at
30540;36800;at
30541;100800;at
30542;16600;at
30543;22500;at
30544;174800;at
30545;50000;at
30546;113100;at
30547;121300;at
30548;116000;at
30549;220000;at
30550;214800;at
30551;99100;at
30552;135100;at
30553;8100;at
30554;130500;at
30555;59600;at
30556;13100;at
30557;10800;at
30558;177100;at
30559;67500;at
30560;55800;at
30561;7000;at
30562;10300;at
30563;24400;at
30564;146900;at
30565;7200;at
30566;121300;at
30567;10800;at
30568;214500;at
30569;125200;at
30570;152000;at
30571;12000;at
30572;11100;at
30573;126300;at
30574;66700;at
30575;34900;at
30576;157800;at
30577;71100;at
30578;110000;at
30579;174000;at
30580;127900;at
30581;223200;at
30582;87000;at
30583;128200;at
30584;86500;at
30585;13400;at
30586;153300;at
30587;176900;at
30588;93700;at
30589;96500;at
30590;6800;at
30591;82200;at
30592;202900;at
30593;285200;at
30594;25400;at
30595;226200;at
30596;117900;at
30597;66200;at
30598;18200;at
30599;135900;at
30600;197900;at
30601;96700;at
30602;172200;at
30603;178900;at
30604;65900;at
30605;175600;at
30606;64900;at
30607;122000;at
30608;185500;at
30609;65600;at
30610;40500;at
30611;51300;at
30612;81700;at
30613;24600;at
30614;9400;at
30615;15700;at
30616;206100;at
30617;90700;at
30618;294500;at
30619;19200;at
30620;185300;at
30621;139400;at
30622;136600;at
30623;70300;at
30624;90600;at
30625;50500;at
30626;238700;at
30627;96500;at
30628;154900;at
30629;13800;at
30630;70800;at
30631;110000;at
30632;50300;at
30633;7800;at
30634;46900;at
30635;106300;at
30636;82100;at
30637;132900;at
30638;103600;at
30639;86100;at
30640;102400;at
30641;21500;at
30642;125700;at
30643;107300;at
30644;79800;at
30645;49900;at
30646;50200;at
30647;46100;at
30648;176400;at
30649;120800;at
30650;89800;at
30651;42500;at
30652;87900;at
30653;132000;at
30654;196100;at
30655;10800;at
30656;172700;at
30657;89700;at
30658;5900;at
30659;71400;at
30660;77500;at
30661;153500;at
30662;217100;at
30663;125000;at
30664;139700;at
30665;14500;at
30666;21600;at
30667;166800;at
30668;116100;at
30669;18000;at
30670;151900;at
30671;66600;at
30672;55600;at
30673;142900;at
30674;100900;at
30675;129400;at
30676;37700;at
30677;100400;at
30678;72200;at
30679;59600;at
30680;116300;at
30681;139300;at
30682;112700;at
30683;64700;at
30684;20200;at
30685;106800;at
30686;10900;at
30687;162900;at
30688;2400;at
30689;3300;at
30690;70900;at
30691;127900;at
30692;135600;at
30693;70000;at
30694;151300;at
30695;17000;at
30696;172900;at
30697;124800;at
30698;140200;at
30699;7700;at
30700;152500;at
30701;31300;at
30702;11400;at
30703;5500;at
30704;150300;at
30705;162300;at
30706;139100;at
30707;4000;at
30708;159100;at
30709;6100;at
30710;76300;at
30711;138800;at
30712;24900;at
30713;95200;at
30714;126800;at
30715;56900;at
30716;94300;at
30717;16700;at
30718;119400;at
30719;58200;at
30720;86400;at
30721;158600;at
30722;43400;at
30723;37800;at
30724;170800;at
30725;143900;at
30726;132800;at
30727;113100;at
30728;69200;at
30729;71200;at
30730;112300;at
30731;44100;at
30732;110500;at
30733;12600;at
30734;49100;at
30735;91600;at
30736;29600;at
30737;106700;at
30738;131300;at
30739;31200;at
30740;145900;at
30741;128700;at
30742;16800;at
30743;10800;at
30744;11300;at
30745;14600;at
30746;130100;at
30747;107200;at
30748;82200;at
30749;93300;at
30750;49600;at
30751;1900;at
30752;44800;at
30753;118300;at
30754;3800;at
30755;82200;at
30756;7200;at
30757;118200;at
30758;23800;at
30759;90300;at
30760;130500;at
30761;132300;at
30762;76500;at
30763;110200;at
30764;4400;at
30765;2300;at
30766;122900;at
30767;600;at
30768;16700;at
30769;100600;at
30770;111900;at
30771;29000;at
30772;5800;at
30773;52400;at
30774;124100;at
30775;149500;at
30776;143100;at
30777;1500;at
30778;73200;at
30779;134800;at
30780;38400;at
30781;5400;at
30782;79600;at
30783;66900;at
30784;140900;at
30785;81500;at
30786;131500;at
30787;151200;at
30788;13900;at
30789;31500;at
30790;31300;at
30791;61700;at
30792;40800;at
30793;49500;at
30794;71800;at
30795;105700;at
30796;111300;at
30797;126200;at
30798;101200;at
30799;110700;at
30800;17300;at
30801;71800;at
30802;58900;at
30803;132700;at
30804;29700;at
30805;43900;at
30806;105600;at
30807;139200;at
30808;41900;at
30809;14500;at
30810;138600;at
30811;10800;at
30812;110500;at
30813;35800;at
30814;161000;at
30815;16600;at
30816;55000;at
30817;37000;at
30818;34100;at
30819;18500;at
30820;120200;at
30821;21000;at
30822;143300;at
30823;132700;at
30824;9500;at
30825;58800;at
30826;15800;at
30827;109100;at
30828;79000;at
30829;37700;at
30830;68100;at
30831;93700;at
30832;69400;at
30833;133800;at
30834;110300;at
30835;110400;at
30836;71300;at
30837;114700;at
30838;2500;at
30839;2600;at
30840;53700;at
30841;38700;at
30842;12000;at
30843;17300;at
30844;19100;at
30845;21100;at
30846;8600;at
30847;128400;at
30848;138000;at
30849;9000;at
30850;82100;at
30851;100900;at
30852;51100;at
30853;135300;at
30854;82000;at
30855;99300;at
30856;79000;at
30857;10800;at
30858;46200;at
30859;136900;at
30860;148100;at
30861;18700;at
30862;20300;at
30863;161500;at
30864;57400;at
30865;131300;at
30866;107700;at
30867;92800;at
30868;38900;at
30869;157100;at
30870;129300;at
30871;144200;at
30872;122500;at
30873;2900;at
30874;21500;at
30875;3200;at
30876;63000;at
30877;34600;at
30878;77900;at
30879;69800;at
30880;50100;at
30881;22200;at
30882;71400;at
30883;22400;at
30884;76700;at
30885;99200;at
30886;91400;at
30887;18900;at
30888;89300;at
30889;149100;at
30890;113200;at
30891;91200;at
30892;23800;at
30893;11500;at
30894;400800;at
30895;68900;at
30896;52500;at
30897;204300;at
30898;238400;at
30899;60500;at
30900;111400;at
30901;86700;at
30902;9300;at
30903;74700;at
30904;59100;at
30905;15300;at
30906;44200;at
30907;1400;at
30908;11300;at
30909;158400;at
30910;64200;at
30911;1500;at
30912;114600;at
30913;58700;at
30914;86000;at
30915;249100;at
30916;211500;at
30917;115700;at
30918;118200;at
30919;61800;at
30920;38700;at
30921;47100;at
30922;10600;at
30923;800;at
30924;53300;at
30925;73300;at
30926;4000;at
30927;190200;at
30928;21400;at
30929;155700;at
30930;28400;at
30931;126900;at
30932;13000;at
30933;145500;at
30934;2200;at
30935;31600;at
30936;33100;at
30937;12200;at
30938;151400;at
30939;19500;at
30940;7300;at
30941;89000;at
30942;50300;at
30943;83500;at
30944;104200;at
30945;141400;at
30946;111900;at
30947;70100;at
30948;71400;at
30949;141200;at
30950;21500;at
30951;33100;at
30952;125900;at
30953;88600;at
30954;100600;at
30955;16000;at
30956;14300;at
30957;125000;at
30958;138800;at
30959;48200;at
30960;83500;at
30961;87600;at
30962;11000;at
30963;54300;at
30964;83100;at
30965;4800;at
30966;35500;at
30967;83600;at
30968;111300;at
30969;51100;at
30970;28400;at
30971;2500;at
30972;39200;at
30973;5400;at
30974;82500;at
30975;2000;at
30976;151300;at
30977;18500;at
30978;67100;at
30979;121300;at
30980;39100;at
30981;131800;at
30982;112200;at
30983;40600;at
30984;149200;at
30985;2200;at
30986;107900;at
30987;98300;at
30988;66900;at
30989;104300;at
30990;84000;at
30991;2000;at
30992;132900;at
30993;92000;at
30994;144900;at
30995;121200;at
30996;94600;at
30997;103400;at
30998;99200;at
30999;4600;at
31000;3000;at
31001;151900;at
31002;143000;at
31003;101200;at
31004;36600;at
31005;80800;at
31006;163800;at
31007;27000;at
31008;114600;at
31009;77100;at
31010;1500;at
31011;73400;at
31012;138600;at
31013;67500;at
31014;10600;at
31015;171200;at
31016;132800;at
31017;76200;at
31018;103200;at
31019;92600;at
31020;149800;at
31021;14200;at
31022;27300;at
31023;6300;at
31024;94700;at
31025;31000;at
31026;116000;at
31027;23100;at
31028;161000;at
31029;111200;at
31030;114200;at
31031;146700;at
31032;149700;at
31033;80700;at
31034;146200;at
31035;102300;at
31036;42300;at
31037;152500;at
31038;4000;at
31039;1000;at
31040;147500;at
31041;144100;at
31042;47100;at
31043;138700;at
31044;98500;at
31045;74500;at
31046;176800;at
31047;160900;at
31048;206800;at
31049;48100;at
31050;155200;at
31051;105300;at
31052;7300;at
31053;141800;at
31054;122900;at
31055;11600;at
31056;96100;at
31057;112000;at
31058;85900;at
31059;153600;at
31060;36900;at
31061;36400;at
31062;132300;at
31063;62900;at
31064;112800;at
31065;150200;at
31066;71100;at
31067;9900;at
31068;57700;at
31069;22900;at
31070;92500;at
31071;130600;at
31072;69800;at
31073;142900;at
31074;88300;at
31075;136400;at
31076;30100;at
31077;93900;at
31078;2000;at
31079;91800;at
31080;90700;at
31081;110200;at
31082;31700;at
31083;23600;at
31084;49000;at
31085;29900;at
31086;90000;at
31087;68000;at
31088;89000;at
31089;3400;at
31090;147500;at
31091;30700;at
31092;53200;at
31093;136300;at
31094;7000;at
31095;85200;at
31096;124900;at
31097;122800;at
31098;96200;at
31099;64700;at
31100;30900;at
31101;71500;at
31102;34300;at
31103;73300;at
31104;3400;at
31105;2000;at
31106;10900;at
31107;145900;at
31108;28400;at
31109;9400;at
31110;147100;at
31111;154700;at
31112;86600;at
31113;81700;at
31114;143000;at
31115;126200;at
31116;112000;at
31117;100700;at
31118;152000;at
31119;30000;at
31120;119100;at
31121;157000;at
31122;6500;at
31123;107500;at
31124;73900;at
31125;147600;at
31126;127200;at
31127;136000;at
31128;6300;at
31129;125500;at
31130;87300;at
31131;80600;at
31132;138600;at
31133;144400;at
31134;14200;at
31135;78100;at
31136;6200;at
31137;44800;at
31138;121500;at
31139;121800;at
31140;109600;at
31141;155000;at
31142;118900;at
31143;110800;at
31144;29400;at
31145;4100;at
31146;102300;at
31147;84500;at
31148;62700;at
31149;128100;at
31150;62100;at
31151;69900;at
31152;14500;at
31153;76400;at
31154;131100;at
31155;136800;at
31156;22800;at
31157;132000;at
31158;140100;at
31159;140000;at
31160;74300;at
31161;146400;at
31162;60300;at
31163;138300;at
31164;151300;at
31165;39900;at
31166;192400;at
31167;85300;at
31168;126100;at
31169;77000;at
31170;78600;at
31171;96900;at
31172;22600;at
31173;104400;at
31174;138500;at
31175;56300;at
31176;326200;at
31177;137600;at
31178;237800;at
31179;185600;at
31180;117500;at
31181;126200;at
31182;43900;at
31183;124000;at
31184;18100;at
31185;20200;at
31186;194500;at
31187;313900;at
31188;7900;at
31189;129600;at
31190;120700;at
31191;54600;at
31192;522100;at
31193;235100;at
31194;200400;at
31195;218700;at
31196;78200;at
31197;718100;at
31198;127500;at
31199;116500;at
31200;30800;at
31201;492300;at
31202;252200;at
31203;7900;at
31204;63300;at
31205;37200;at
31206;15900;at
31207;82400;at
31208;13900;at
31209;53600;at
31210;83100;at
31211;17800;at
31212;354300;at
31213;383800;at
31214;116900;at
31215;135600;at
31216;10800;at
31217;55000;at
31218;113300;at
31219;69700;at
31220;255100;at
31221;4500;at
31222;157400;at
31223;169600;at
31224;62600;at
31225;85300;at
31226;59400;at
31227;128600;at
31228;13100;at
31229;154100;at
31230;7800;at
31231;26900;at
31232;86100;at
31233;98400;at
31234;213800;at
31235;127900;at
31236;169400;at
31237;69300;at
31238;134200;at
31239;18100;at
31240;65900;at
31241;84600;at
31242;22200;at
31243;249300;at
31244;66000;at
31245;20900;at
31246;235500;at
31247;53400;at
31248;145200;at
31249;37600;at
31250;60600;at
31251;114700;at
31252;12500;at
31253;235000;at
31254;254400;at
31255;115200;at
31256;115500;at
31257;136600;at
31258;47900;at
31259;93400;at
31260;153500;at
31261;87400;at
31262;122000;at
31263;141900;at
31264;218100;at
31265;33500;at
31266;107400;at
31267;185000;at
31268;14300;at
31269;2900;at
31270;65500;at
31271;41200;at
31272;217800;at
31273;172800;at
31274;106700;at
31275;345100;at
31276;150000;at
31277;76900;at
31278;69500;at
31279;49700;at
31280;77800;at
31281;97400;at
31282;41800;at
31283;63300;at
31284;161200;at
31285;168300;at
31286;42900;at
31287;221400;at
31288;85600;at
31289;146900;at
31290;37700;at
31291;177400;at
31292;13400;at
31293;119400;at
31294;70500;at
31295;148400;at
31296;59100;at
31297;185100;at
31298;192900;at
31299;50200;at
31300;136400;at
31301;91300;at
31302;123500;at
31303;134700;at
31304;11900;at
31305;13400;at
31306;10100;at
31307;1400;at
31308;52700;at
31309;131100;at
31310;900;at
31311;151400;at
31312;139900;at
31313;117300;at
31314;84900;at
31315;79200;at
31316;49200;at
31317;66200;at
31318;134400;at
31319;95900;at
31320;30500;at
31321;42700;at
31322;44600;at
31323;206600;at
31324;160400;at
31325;139000;at
31326;13200;at
31327;120100;at
31328;131600;at
31329;182100;at
31330;185700;at
31331;183900;at
31332;9800;at
31333;105800;at
31334;75300;at
31335;29900;at
31336;117800;at
31337;7300;at
31338;33600;at
31339;13000;at
31340;98200;at
31341;70100;at
31342;30700;at
31343;122100;at
31344;39900;at
31345;111600;at
31346;27500;at
31347;152800;at
31348;12400;at
31349;84700;at
31350;33500;at
31351;106600;at
31352;123400;at
31353;104700;at
31354;85100;at
31355;76000;at
31356;85700;at
31357;21600;at
31358;17400;at
31359;110300;at
31360;54900;at
31361;5100;at
31362;1600;at
31363;107400;at
31364;125400;at
31365;135200;at
31366;58500;at
31367;154900;at
31368;82100;at
31369;74400;at
31370;179300;at
31371;40800;at
31372;159900;at
31373;53800;at
31374;37600;at
31375;68900;at
31376;67600;at
31377;41000;at
31378;22100;at
31379;142000;at
31380;28300;at
31381;65100;at
31382;50600;at
31383;101600;at
31384;75100;at
31385;54500;at
31386;145700;at
31387;95100;at
31388;123200;at
31389;59900;at
31390;66300;at
31391;107700;at
31392;125900;at
31393;128000;at
31394;74900;at
31395;126000;at
31396;41100;at
31397;12500;at
31398;14500;at
31399;134000;at
31400;149500;at
31401;28700;at
