Size;Time[ns];Method
8951;36100;insert
8952;41600;insert
8953;13300;insert
8954;68200;insert
8955;46200;insert
8956;64600;insert
8957;64700;insert
8958;38000;insert
8959;3700;insert
8960;60500;insert
8961;41300;insert
8962;50300;insert
8963;56400;insert
8964;62300;insert
8965;27000;insert
8966;61000;insert
8967;11500;insert
8968;30400;insert
8969;70700;insert
8970;31800;insert
8971;15300;insert
8972;18300;insert
8973;13200;insert
8974;90000;insert
8975;67000;insert
8976;17800;insert
8977;21500;insert
8978;45900;insert
8979;23000;insert
8980;61000;insert
8981;28800;insert
8982;36600;insert
8983;76700;insert
8984;74600;insert
8985;82100;insert
8986;49800;insert
8987;12700;insert
8988;28600;insert
8989;36300;insert
8990;42000;insert
8991;66800;insert
8992;58000;insert
8993;19900;insert
8994;2700;insert
8995;39300;insert
8996;45700;insert
8997;4300;insert
8998;40900;insert
8999;30300;insert
9000;69600;insert
9001;70600;insert
9002;5200;insert
9003;37300;insert
9004;66600;insert
9005;5700;insert
9006;22200;insert
9007;2000;insert
9008;1300;insert
9009;59200;insert
9010;12400;insert
9011;82800;insert
9012;34000;insert
9013;9400;insert
9014;58500;insert
9015;74000;insert
9016;10100;insert
9017;64700;insert
9018;35200;insert
9019;70600;insert
9020;38900;insert
9021;50500;insert
9022;50000;insert
9023;4800;insert
9024;32200;insert
9025;2800;insert
9026;26300;insert
9027;40400;insert
9028;13900;insert
9029;86100;insert
9030;11900;insert
9031;22700;insert
9032;32900;insert
9033;9300;insert
9034;2000;insert
9035;9800;insert
9036;86400;insert
9037;44400;insert
9038;61700;insert
9039;65600;insert
9040;10600;insert
9041;214000;insert
9042;85400;insert
9043;101800;insert
9044;31200;insert
9045;91500;insert
9046;22700;insert
9047;167700;insert
9048;84600;insert
9049;42900;insert
9050;43400;insert
9051;52500;insert
9052;18400;insert
9053;49600;insert
9054;13100;insert
9055;43000;insert
9056;81800;insert
9057;92800;insert
9058;106700;insert
9059;15900;insert
9060;1400;insert
9061;1500;insert
9062;79400;insert
9063;23900;insert
9064;21200;insert
9065;14100;insert
9066;98000;insert
9067;72000;insert
9068;7300;insert
9069;3000;insert
9070;13500;insert
9071;31500;insert
9072;77800;insert
9073;11900;insert
9074;82500;insert
9075;21900;insert
9076;45800;insert
9077;52600;insert
9078;45500;insert
9079;78200;insert
9080;41200;insert
9081;8900;insert
9082;3500;insert
9083;81600;insert
9084;16100;insert
9085;60700;insert
9086;32700;insert
9087;16600;insert
9088;31900;insert
9089;53600;insert
9090;12400;insert
9091;64500;insert
9092;57400;insert
9093;43400;insert
9094;21900;insert
9095;62700;insert
9096;39700;insert
9097;3000;insert
9098;20900;insert
9099;60100;insert
9100;59300;insert
9101;27800;insert
9102;12100;insert
9103;29700;insert
9104;18500;insert
9105;36000;insert
9106;8500;insert
9107;51400;insert
9108;66700;insert
9109;16700;insert
9110;12300;insert
9111;25100;insert
9112;30800;insert
9113;26100;insert
9114;63600;insert
9115;13000;insert
9116;35200;insert
9117;26800;insert
9118;8500;insert
9119;23700;insert
9120;9900;insert
9121;48500;insert
9122;76800;insert
9123;1900;insert
9124;64400;insert
9125;68800;insert
9126;50100;insert
9127;64800;insert
9128;41700;insert
9129;60500;insert
9130;34600;insert
9131;60500;insert
9132;41200;insert
9133;30900;insert
9134;28500;insert
9135;41800;insert
9136;32600;insert
9137;27400;insert
9138;28900;insert
9139;52300;insert
9140;48200;insert
9141;49800;insert
9142;25700;insert
9143;49400;insert
9144;19600;insert
9145;7500;insert
9146;63000;insert
9147;12300;insert
9148;17300;insert
9149;50400;insert
9150;25600;insert
9151;6000;insert
9152;28800;insert
9153;38200;insert
9154;60900;insert
9155;64100;insert
9156;54600;insert
9157;60300;insert
9158;12300;insert
9159;41000;insert
9160;11300;insert
9161;1100;insert
9162;72300;insert
9163;34300;insert
9164;21700;insert
9165;41600;insert
9166;61700;insert
9167;6900;insert
9168;22300;insert
9169;14000;insert
9170;101300;insert
9171;6700;insert
9172;25300;insert
9173;60700;insert
9174;17200;insert
9175;40700;insert
9176;12500;insert
9177;60200;insert
9178;53500;insert
9179;48900;insert
9180;28700;insert
9181;7400;insert
9182;49100;insert
9183;11700;insert
9184;27100;insert
9185;45600;insert
9186;81600;insert
9187;49100;insert
9188;45500;insert
9189;24800;insert
9190;37300;insert
9191;35200;insert
9192;21600;insert
9193;31400;insert
9194;25800;insert
9195;19200;insert
9196;146800;insert
9197;12900;insert
9198;23100;insert
9199;46700;insert
9200;15600;insert
9201;29400;insert
9202;19800;insert
9203;27900;insert
9204;25500;insert
9205;15000;insert
9206;26900;insert
9207;45000;insert
9208;82400;insert
9209;38000;insert
9210;109500;insert
9211;136300;insert
9212;3700;insert
9213;30300;insert
9214;13000;insert
9215;14600;insert
9216;14600;insert
9217;5800;insert
9218;40000;insert
9219;83700;insert
9220;29600;insert
9221;19400;insert
9222;33500;insert
9223;41600;insert
9224;10800;insert
9225;39300;insert
9226;17500;insert
9227;14900;insert
9228;8000;insert
9229;25700;insert
9230;39600;insert
9231;79700;insert
9232;64100;insert
9233;60800;insert
9234;53600;insert
9235;68100;insert
9236;32200;insert
9237;25700;insert
9238;54100;insert
9239;18300;insert
9240;9400;insert
9241;45200;insert
9242;57800;insert
9243;30000;insert
9244;39400;insert
9245;70200;insert
9246;72400;insert
9247;62500;insert
9248;52600;insert
9249;53000;insert
9250;56100;insert
9251;20400;insert
9252;27400;insert
9253;2000;insert
9254;69700;insert
9255;46000;insert
9256;51500;insert
9257;73300;insert
9258;4700;insert
9259;31800;insert
9260;40400;insert
9261;36400;insert
9262;36900;insert
9263;17500;insert
9264;24700;insert
9265;49300;insert
9266;2900;insert
9267;7500;insert
9268;70900;insert
9269;42100;insert
9270;36400;insert
9271;19100;insert
9272;5400;insert
9273;24000;insert
9274;12200;insert
9275;66500;insert
9276;70700;insert
9277;72300;insert
9278;11400;insert
9279;69100;insert
9280;8500;insert
9281;53700;insert
9282;28200;insert
9283;28800;insert
9284;36900;insert
9285;2700;insert
9286;27200;insert
9287;19100;insert
9288;10400;insert
9289;48000;insert
9290;35000;insert
9291;25000;insert
9292;11700;insert
9293;66200;insert
9294;74600;insert
9295;60800;insert
9296;19100;insert
9297;59700;insert
9298;34700;insert
9299;68800;insert
9300;50000;insert
9301;12900;insert
9302;64400;insert
9303;61000;insert
9304;18600;insert
9305;32600;insert
9306;55100;insert
9307;34000;insert
9308;81400;insert
9309;49500;insert
9310;47300;insert
9311;21600;insert
9312;67900;insert
9313;66100;insert
9314;22600;insert
9315;32100;insert
9316;60700;insert
9317;51000;insert
9318;30700;insert
9319;31600;insert
9320;17400;insert
9321;20500;insert
9322;7700;insert
9323;60700;insert
9324;61600;insert
9325;20000;insert
9326;82100;insert
9327;26000;insert
9328;13500;insert
9329;17100;insert
9330;55500;insert
9331;103700;insert
9332;21800;insert
9333;57400;insert
9334;47300;insert
9335;106700;insert
9336;37700;insert
9337;85600;insert
9338;36100;insert
9339;6900;insert
9340;64000;insert
9341;104400;insert
9342;66200;insert
9343;111700;insert
9344;47000;insert
9345;44100;insert
9346;39300;insert
9347;6900;insert
9348;101500;insert
9349;6100;insert
9350;87200;insert
9351;40400;insert
9352;54200;insert
9353;73300;insert
9354;27000;insert
9355;32000;insert
9356;15500;insert
9357;23600;insert
9358;1800;insert
9359;1800;insert
9360;11200;insert
9361;109400;insert
9362;42700;insert
9363;106100;insert
9364;56200;insert
9365;63200;insert
9366;68600;insert
9367;79700;insert
9368;65400;insert
9369;8700;insert
9370;47200;insert
9371;36400;insert
9372;51100;insert
9373;4900;insert
9374;36500;insert
9375;73700;insert
9376;15800;insert
9377;39100;insert
9378;65200;insert
9379;30800;insert
9380;5900;insert
9381;76400;insert
9382;122600;insert
9383;136900;insert
9384;121500;insert
9385;32500;insert
9386;38100;insert
9387;13300;insert
9388;12600;insert
9389;62700;insert
9390;62800;insert
9391;36500;insert
9392;17900;insert
9393;68900;insert
9394;13100;insert
9395;72500;insert
9396;62000;insert
9397;21400;insert
9398;70600;insert
9399;99100;insert
9400;27300;insert
9401;25400;insert
9402;20000;insert
9403;53100;insert
9404;8800;insert
9405;33400;insert
9406;5400;insert
9407;79200;insert
9408;24200;insert
9409;105400;insert
9410;26800;insert
9411;45000;insert
9412;21900;insert
9413;105500;insert
9414;19200;insert
9415;87600;insert
9416;57000;insert
9417;48900;insert
9418;40800;insert
9419;9200;insert
9420;15100;insert
9421;61500;insert
9422;31500;insert
9423;42300;insert
9424;27100;insert
9425;36900;insert
9426;15000;insert
9427;41700;insert
9428;88700;insert
9429;83800;insert
9430;29700;insert
9431;50900;insert
9432;56000;insert
9433;45300;insert
9434;68800;insert
9435;28700;insert
9436;20600;insert
9437;12600;insert
9438;22500;insert
9439;69200;insert
9440;109300;insert
9441;5100;insert
9442;10400;insert
9443;82200;insert
9444;28600;insert
9445;75300;insert
9446;152200;insert
9447;92800;insert
9448;7200;insert
9449;41900;insert
9450;168200;insert
9451;29400;insert
9452;2400;insert
9453;91200;insert
9454;10400;insert
9455;66600;insert
9456;23100;insert
9457;12400;insert
9458;88000;insert
9459;27400;insert
9460;30000;insert
9461;38000;insert
9462;26500;insert
9463;41000;insert
9464;60000;insert
9465;10300;insert
9466;84200;insert
9467;38600;insert
9468;3000;insert
9469;57600;insert
9470;38900;insert
9471;79400;insert
9472;2500;insert
9473;30600;insert
9474;66800;insert
9475;47400;insert
9476;14200;insert
9477;137500;insert
9478;1200;insert
9479;48800;insert
9480;87300;insert
9481;64100;insert
9482;43500;insert
9483;38500;insert
9484;56300;insert
9485;52000;insert
9486;94800;insert
9487;112800;insert
9488;71200;insert
9489;80800;insert
9490;46100;insert
9491;49900;insert
9492;40300;insert
9493;93800;insert
9494;51600;insert
9495;31400;insert
9496;101400;insert
9497;82300;insert
9498;73900;insert
9499;37100;insert
9500;69400;insert
9501;40900;insert
9502;59600;insert
9503;13200;insert
9504;10200;insert
9505;27900;insert
9506;15500;insert
9507;8400;insert
9508;19000;insert
9509;53700;insert
9510;56300;insert
9511;1500;insert
9512;32000;insert
9513;34200;insert
9514;4300;insert
9515;2300;insert
9516;80400;insert
9517;45200;insert
9518;62800;insert
9519;44800;insert
9520;19900;insert
9521;21100;insert
9522;25900;insert
9523;102600;insert
9524;32000;insert
9525;167100;insert
9526;331900;insert
9527;10100;insert
9528;432300;insert
9529;30700;insert
9530;12200;insert
9531;53500;insert
9532;408800;insert
9533;34400;insert
9534;108900;insert
9535;5400;insert
9536;217500;insert
9537;211600;insert
9538;186900;insert
9539;26700;insert
9540;61100;insert
9541;317600;insert
9542;92400;insert
9543;70400;insert
9544;193900;insert
9545;3200;insert
9546;87600;insert
9547;13900;insert
9548;33500;insert
9549;48900;insert
9550;30100;insert
9551;24400;insert
9552;25700;insert
9553;15300;insert
9554;3700;insert
9555;39400;insert
9556;13000;insert
9557;70900;insert
9558;15900;insert
9559;220300;insert
9560;49100;insert
9561;330400;insert
9562;364300;insert
9563;69900;insert
9564;303100;insert
9565;107500;insert
9566;32300;insert
9567;18100;insert
9568;295700;insert
9569;260300;insert
9570;270300;insert
9571;70600;insert
9572;166800;insert
9573;11900;insert
9574;6800;insert
9575;52400;insert
9576;31100;insert
9577;18400;insert
9578;10800;insert
9579;22900;insert
9580;16500;insert
9581;397900;insert
9582;282400;insert
9583;63700;insert
9584;123200;insert
9585;4400;insert
9586;253300;insert
9587;317300;insert
9588;55500;insert
9589;250700;insert
9590;13500;insert
9591;88900;insert
9592;146900;insert
9593;5800;insert
9594;12700;insert
9595;2998100;insert
9596;9600;insert
9597;713800;insert
9598;356600;insert
9599;122200;insert
9600;131000;insert
9601;101000;insert
9602;43400;insert
9603;1700;insert
9604;122700;insert
9605;14300;insert
9606;100900;insert
9607;55200;insert
9608;66900;insert
9609;25400;insert
9610;32500;insert
9611;29000;insert
9612;137200;insert
9613;75500;insert
9614;36300;insert
9615;23000;insert
9616;20700;insert
9617;30500;insert
9618;146800;insert
9619;158300;insert
9620;13700;insert
9621;40900;insert
9622;88500;insert
9623;154000;insert
9624;35000;insert
9625;69200;insert
9626;80500;insert
9627;23000;insert
9628;6400;insert
9629;62400;insert
9630;16800;insert
9631;14400;insert
9632;67600;insert
9633;325800;insert
9634;55700;insert
9635;133700;insert
9636;111700;insert
9637;96400;insert
9638;270200;insert
9639;86600;insert
9640;223800;insert
9641;56300;insert
9642;233400;insert
9643;39500;insert
9644;194200;insert
9645;334900;insert
9646;23300;insert
9647;305000;insert
9648;6200;insert
9649;106300;insert
9650;152100;insert
9651;339300;insert
9652;243700;insert
9653;175800;insert
9654;624000;insert
9655;90600;insert
9656;313400;insert
9657;433900;insert
9658;103700;insert
9659;86600;insert
9660;322100;insert
9661;178600;insert
9662;27200;insert
9663;1600;insert
9664;44500;insert
9665;94600;insert
9666;127100;insert
9667;13800;insert
9668;125800;insert
9669;188700;insert
9670;323000;insert
9671;118500;insert
9672;401200;insert
9673;365000;insert
9674;143100;insert
9675;153100;insert
9676;38100;insert
9677;2000;insert
9678;247700;insert
9679;36400;insert
9680;709400;insert
9681;169800;insert
9682;52400;insert
9683;8700;insert
9684;126100;insert
9685;21200;insert
9686;24200;insert
9687;118800;insert
9688;34000;insert
9689;235100;insert
9690;34600;insert
9691;32300;insert
9692;100200;insert
9693;34800;insert
9694;64200;insert
9695;129600;insert
9696;36200;insert
9697;81500;insert
9698;192000;insert
9699;270200;insert
9700;97300;insert
9701;195500;insert
9702;36000;insert
9703;170800;insert
9704;135300;insert
9705;28800;insert
9706;75600;insert
9707;21300;insert
9708;26300;insert
9709;31400;insert
9710;111600;insert
9711;92700;insert
9712;51600;insert
9713;92700;insert
9714;26500;insert
9715;59200;insert
9716;81000;insert
9717;9400;insert
9718;103400;insert
9719;2500;insert
9720;83600;insert
9721;65900;insert
9722;18600;insert
9723;55600;insert
9724;33500;insert
9725;95700;insert
9726;47000;insert
9727;84400;insert
9728;61500;insert
9729;81000;insert
9730;104900;insert
9731;6000;insert
9732;20600;insert
9733;30500;insert
9734;120800;insert
9735;68700;insert
9736;95000;insert
9737;42200;insert
9738;59200;insert
9739;59000;insert
9740;22200;insert
9741;24500;insert
9742;57000;insert
9743;27500;insert
9744;27600;insert
9745;1300;insert
9746;15000;insert
9747;46300;insert
9748;47000;insert
9749;26500;insert
9750;5400;insert
9751;75800;insert
9752;26000;insert
9753;69200;insert
9754;62300;insert
9755;52200;insert
9756;71200;insert
9757;38300;insert
9758;109800;insert
9759;33300;insert
9760;27900;insert
9761;24700;insert
9762;75100;insert
9763;57400;insert
9764;56400;insert
9765;84900;insert
9766;3500;insert
9767;10100;insert
9768;37300;insert
9769;3000;insert
9770;32700;insert
9771;24500;insert
9772;23200;insert
9773;59600;insert
9774;44000;insert
9775;30500;insert
9776;37600;insert
9777;15100;insert
9778;74500;insert
9779;112100;insert
9780;25900;insert
9781;11000;insert
9782;85600;insert
9783;5400;insert
9784;62400;insert
9785;70400;insert
9786;51900;insert
9787;59000;insert
9788;23900;insert
9789;51300;insert
9790;1000;insert
9791;16800;insert
9792;47300;insert
9793;79100;insert
9794;17900;insert
9795;2800;insert
9796;42400;insert
9797;52900;insert
9798;82000;insert
9799;44200;insert
9800;65800;insert
9801;8200;insert
9802;13400;insert
9803;2800;insert
9804;16800;insert
9805;42800;insert
9806;58600;insert
9807;43700;insert
9808;29300;insert
9809;13100;insert
9810;47600;insert
9811;27900;insert
9812;8400;insert
9813;46200;insert
9814;46800;insert
9815;74700;insert
9816;30100;insert
9817;64900;insert
9818;70800;insert
9819;7000;insert
9820;61800;insert
9821;26300;insert
9822;8200;insert
9823;76700;insert
9824;6000;insert
9825;60900;insert
9826;12300;insert
9827;30800;insert
9828;6700;insert
9829;70600;insert
9830;37200;insert
9831;24700;insert
9832;53800;insert
9833;37700;insert
9834;63400;insert
9835;15800;insert
9836;55100;insert
9837;42600;insert
9838;30900;insert
9839;19800;insert
9840;57600;insert
9841;22400;insert
9842;55700;insert
9843;20100;insert
9844;47800;insert
9845;77800;insert
9846;35000;insert
9847;53500;insert
9848;31400;insert
9849;18100;insert
9850;1400;insert
9851;49400;insert
9852;36100;insert
9853;59500;insert
9854;33200;insert
9855;37900;insert
9856;9600;insert
9857;26800;insert
9858;31000;insert
9859;13900;insert
9860;6700;insert
9861;23200;insert
9862;50300;insert
9863;11800;insert
9864;21600;insert
9865;98900;insert
9866;49300;insert
9867;68200;insert
9868;28500;insert
9869;32900;insert
9870;76100;insert
9871;22300;insert
9872;88800;insert
9873;4500;insert
9874;66300;insert
9875;18700;insert
9876;4400;insert
9877;94500;insert
9878;62300;insert
9879;10800;insert
9880;23800;insert
9881;11500;insert
9882;12100;insert
9883;77400;insert
9884;12400;insert
9885;6400;insert
9886;36300;insert
9887;84500;insert
9888;55900;insert
9889;11200;insert
9890;47000;insert
9891;33700;insert
9892;69500;insert
9893;31300;insert
9894;4000;insert
9895;32400;insert
9896;40500;insert
9897;8800;insert
9898;84800;insert
9899;47100;insert
9900;18700;insert
9901;45400;insert
9902;27700;insert
9903;9400;insert
9904;48300;insert
9905;15300;insert
9906;64600;insert
9907;71900;insert
9908;38000;insert
9909;70900;insert
9910;28800;insert
9911;36600;insert
9912;31800;insert
9913;67400;insert
9914;62200;insert
9915;65500;insert
9916;800;insert
9917;21700;insert
9918;10200;insert
9919;85800;insert
9920;72700;insert
9921;7100;insert
9922;27100;insert
9923;2600;insert
9924;48100;insert
9925;72700;insert
9926;54300;insert
9927;69500;insert
9928;72000;insert
9929;25200;insert
9930;60900;insert
9931;26600;insert
9932;63800;insert
9933;17800;insert
9934;8700;insert
9935;28400;insert
9936;36500;insert
9937;7100;insert
9938;1300;insert
9939;48300;insert
9940;84700;insert
9941;17500;insert
9942;9700;insert
9943;6500;insert
9944;65400;insert
9945;72400;insert
9946;73200;insert
9947;71100;insert
9948;62800;insert
9949;45000;insert
9950;6400;insert
9951;73500;insert
9952;25300;insert
9953;53200;insert
9954;73700;insert
9955;19500;insert
9956;27400;insert
9957;5800;insert
9958;60200;insert
9959;13700;insert
9960;9000;insert
9961;59400;insert
9962;43300;insert
9963;40300;insert
9964;3300;insert
9965;40200;insert
9966;72900;insert
9967;3900;insert
9968;56200;insert
9969;55700;insert
9970;2000;insert
9971;63800;insert
9972;24800;insert
9973;22900;insert
9974;45100;insert
9975;53900;insert
9976;16900;insert
9977;52600;insert
9978;55400;insert
9979;68000;insert
9980;63800;insert
9981;31300;insert
9982;66800;insert
9983;47400;insert
9984;24500;insert
9985;2300;insert
9986;41800;insert
9987;30000;insert
9988;4200;insert
9989;34500;insert
9990;33400;insert
9991;7100;insert
9992;30700;insert
9993;55900;insert
9994;43200;insert
9995;38200;insert
9996;69100;insert
9997;15000;insert
9998;52500;insert
9999;60400;insert
10000;60400;insert
10001;31000;insert
10002;68900;insert
10003;56500;insert
10004;55800;insert
10005;69300;insert
10006;36200;insert
10007;40800;insert
10008;17100;insert
10009;41000;insert
10010;17900;insert
10011;37800;insert
10012;15700;insert
10013;53300;insert
10014;80300;insert
10015;37300;insert
10016;43600;insert
10017;50900;insert
10018;18000;insert
10019;82300;insert
10020;77800;insert
10021;9100;insert
10022;36200;insert
10023;47200;insert
10024;75400;insert
10025;75000;insert
10026;12900;insert
10027;59800;insert
10028;31500;insert
10029;44300;insert
10030;45900;insert
10031;69700;insert
10032;62100;insert
10033;19800;insert
10034;31200;insert
10035;11200;insert
10036;27600;insert
10037;33600;insert
10038;38600;insert
10039;5700;insert
10040;52000;insert
10041;58900;insert
10042;31900;insert
10043;27200;insert
10044;52300;insert
10045;76500;insert
10046;9600;insert
10047;53100;insert
10048;10800;insert
10049;54000;insert
10050;19500;insert
10051;58600;insert
10052;84300;insert
10053;43700;insert
10054;33400;insert
10055;27800;insert
10056;56200;insert
10057;33800;insert
10058;59100;insert
10059;16400;insert
10060;57400;insert
10061;67500;insert
10062;55000;insert
10063;48600;insert
10064;10600;insert
10065;38200;insert
10066;28500;insert
10067;97000;insert
10068;9200;insert
10069;56100;insert
10070;54000;insert
10071;35800;insert
10072;32300;insert
10073;2700;insert
10074;30500;insert
10075;53600;insert
10076;38200;insert
10077;96600;insert
10078;17800;insert
10079;74200;insert
10080;29700;insert
10081;42000;insert
10082;29700;insert
10083;25100;insert
10084;4100;insert
10085;37100;insert
10086;11000;insert
10087;51500;insert
10088;31700;insert
10089;39900;insert
10090;18700;insert
10091;10100;insert
10092;37000;insert
10093;17400;insert
10094;39000;insert
10095;5800;insert
10096;6900;insert
10097;54600;insert
10098;66200;insert
10099;77900;insert
10100;3600;insert
10101;64800;insert
10102;9300;insert
10103;26900;insert
10104;14600;insert
10105;66200;insert
10106;59300;insert
10107;70700;insert
10108;1900;insert
10109;14600;insert
10110;43000;insert
10111;73500;insert
10112;6400;insert
10113;59600;insert
10114;96100;insert
10115;44700;insert
10116;12100;insert
10117;49400;insert
10118;6800;insert
10119;23100;insert
10120;40600;insert
10121;11300;insert
10122;10600;insert
10123;70400;insert
10124;63300;insert
10125;53200;insert
10126;32100;insert
10127;38500;insert
10128;110800;insert
10129;90300;insert
10130;224100;insert
10131;90800;insert
10132;47000;insert
10133;201900;insert
10134;139000;insert
10135;182200;insert
10136;24300;insert
10137;45600;insert
10138;11300;insert
10139;54600;insert
10140;10900;insert
10141;57900;insert
10142;59700;insert
10143;10700;insert
10144;73900;insert
10145;29700;insert
10146;13800;insert
10147;71500;insert
10148;64700;insert
10149;18100;insert
10150;53000;insert
10151;30600;insert
10152;111400;insert
10153;40700;insert
10154;121600;insert
10155;19500;insert
10156;11100;insert
10157;107000;insert
10158;32100;insert
10159;39600;insert
10160;30300;insert
10161;62500;insert
10162;52600;insert
10163;57000;insert
10164;55700;insert
10165;15500;insert
10166;53500;insert
10167;24700;insert
10168;50500;insert
10169;19000;insert
10170;18100;insert
10171;52100;insert
10172;10900;insert
10173;40100;insert
10174;6300;insert
10175;73100;insert
10176;2700;insert
10177;53000;insert
10178;19000;insert
10179;56000;insert
10180;31900;insert
10181;52700;insert
10182;19900;insert
10183;57400;insert
10184;23300;insert
10185;65200;insert
10186;3700;insert
10187;34200;insert
10188;21300;insert
10189;52800;insert
10190;81300;insert
10191;58400;insert
10192;69600;insert
10193;61600;insert
10194;83700;insert
10195;38500;insert
10196;4900;insert
10197;15700;insert
10198;29700;insert
10199;37600;insert
10200;13100;insert
10201;65700;insert
10202;3100;insert
10203;35100;insert
10204;32200;insert
10205;25700;insert
10206;45800;insert
10207;54300;insert
10208;67500;insert
10209;80000;insert
10210;37900;insert
10211;25300;insert
10212;76500;insert
10213;66400;insert
10214;43100;insert
10215;41500;insert
10216;83400;insert
10217;72200;insert
10218;9500;insert
10219;32000;insert
10220;8300;insert
10221;26800;insert
10222;84000;insert
10223;1400;insert
10224;30700;insert
10225;3800;insert
10226;57400;insert
10227;67700;insert
10228;8700;insert
10229;71900;insert
10230;38700;insert
10231;3600;insert
10232;71500;insert
10233;8900;insert
10234;45000;insert
10235;26400;insert
10236;10200;insert
10237;50800;insert
10238;60200;insert
10239;14500;insert
10240;43400;insert
10241;26100;insert
10242;62500;insert
10243;57100;insert
10244;9300;insert
10245;77300;insert
10246;61500;insert
10247;63900;insert
10248;34200;insert
10249;33900;insert
10250;50000;insert
10251;60100;insert
10252;2500;insert
10253;58700;insert
10254;102400;insert
10255;93200;insert
10256;15300;insert
10257;70400;insert
10258;65500;insert
10259;28100;insert
10260;84300;insert
10261;3700;insert
10262;49900;insert
10263;96400;insert
10264;22900;insert
10265;112800;insert
10266;56500;insert
10267;51000;insert
10268;30900;insert
10269;4000;insert
10270;49400;insert
10271;87800;insert
10272;31200;insert
10273;85500;insert
10274;16300;insert
10275;43000;insert
10276;3400;insert
10277;43300;insert
10278;31400;insert
10279;9900;insert
10280;20000;insert
10281;50600;insert
10282;72000;insert
10283;52100;insert
10284;54200;insert
10285;72300;insert
10286;65600;insert
10287;24500;insert
10288;23100;insert
10289;35700;insert
10290;11200;insert
10291;72700;insert
10292;80600;insert
10293;28000;insert
10294;47800;insert
10295;5700;insert
10296;35600;insert
10297;27500;insert
10298;53500;insert
10299;44700;insert
10300;5400;insert
10301;28100;insert
10302;68600;insert
10303;58600;insert
10304;17100;insert
10305;13300;insert
10306;129300;insert
10307;71000;insert
10308;29000;insert
10309;69900;insert
10310;800;insert
10311;11500;insert
10312;12800;insert
10313;76400;insert
10314;55100;insert
10315;69400;insert
10316;47900;insert
10317;47600;insert
10318;1800;insert
10319;63000;insert
10320;60500;insert
10321;21100;insert
10322;16200;insert
10323;10600;insert
10324;25100;insert
10325;18800;insert
10326;41600;insert
10327;71600;insert
10328;100400;insert
10329;4500;insert
10330;42100;insert
10331;13700;insert
10332;44000;insert
10333;19500;insert
10334;5500;insert
10335;9500;insert
10336;61100;insert
10337;56200;insert
10338;68400;insert
10339;29900;insert
10340;69600;insert
10341;40900;insert
10342;44300;insert
10343;31000;insert
10344;38800;insert
10345;3800;insert
10346;88000;insert
10347;94600;insert
10348;33900;insert
10349;14300;insert
10350;34500;insert
10351;38900;insert
10352;94400;insert
10353;89000;insert
10354;27300;insert
10355;11200;insert
10356;73600;insert
10357;46000;insert
10358;75200;insert
10359;10900;insert
10360;16500;insert
10361;59500;insert
10362;8300;insert
10363;38400;insert
10364;33800;insert
10365;20900;insert
10366;90000;insert
10367;31800;insert
10368;37700;insert
10369;13700;insert
10370;194100;insert
10371;4600;insert
10372;29100;insert
10373;218500;insert
10374;155900;insert
10375;203200;insert
10376;91000;insert
10377;43800;insert
10378;201100;insert
10379;17000;insert
10380;144300;insert
10381;29100;insert
10382;38900;insert
10383;99300;insert
10384;46900;insert
10385;3000;insert
10386;63500;insert
10387;47100;insert
10388;39500;insert
10389;65700;insert
10390;26900;insert
10391;58500;insert
10392;18000;insert
10393;8500;insert
10394;41900;insert
10395;39800;insert
10396;36700;insert
10397;29500;insert
10398;32800;insert
10399;59200;insert
10400;49800;insert
10401;43000;insert
10402;31200;insert
10403;50600;insert
10404;8600;insert
10405;18400;insert
10406;73700;insert
10407;90100;insert
10408;73500;insert
10409;73800;insert
10410;49800;insert
10411;17900;insert
10412;40500;insert
10413;28600;insert
10414;21100;insert
10415;13300;insert
10416;102500;insert
10417;45900;insert
10418;41100;insert
10419;8400;insert
10420;37800;insert
10421;2300;insert
10422;2200;insert
10423;54500;insert
10424;62700;insert
10425;85200;insert
10426;8500;insert
10427;69000;insert
10428;1600;insert
10429;39700;insert
10430;76700;insert
10431;36200;insert
10432;6400;insert
10433;72900;insert
10434;7600;insert
10435;55400;insert
10436;80200;insert
10437;54900;insert
10438;54700;insert
10439;24100;insert
10440;22200;insert
10441;69800;insert
10442;78100;insert
10443;16800;insert
10444;36700;insert
10445;23800;insert
10446;11800;insert
10447;68400;insert
10448;47700;insert
10449;27800;insert
10450;47300;insert
10451;41500;insert
10452;62200;insert
10453;53300;insert
10454;44300;insert
10455;52300;insert
10456;74200;insert
10457;24100;insert
10458;42200;insert
10459;22500;insert
10460;37000;insert
10461;9200;insert
10462;3200;insert
10463;31100;insert
10464;34900;insert
10465;70400;insert
10466;36700;insert
10467;38600;insert
10468;50400;insert
10469;73000;insert
10470;71100;insert
10471;58900;insert
10472;54300;insert
10473;74400;insert
10474;67100;insert
10475;45100;insert
10476;18300;insert
10477;24200;insert
10478;17600;insert
10479;54300;insert
10480;61700;insert
10481;67100;insert
10482;66600;insert
10483;76500;insert
10484;7900;insert
10485;19600;insert
10486;10000;insert
10487;22200;insert
10488;3200;insert
10489;18900;insert
10490;34600;insert
10491;31900;insert
10492;57500;insert
10493;70500;insert
10494;26800;insert
10495;39500;insert
10496;38100;insert
10497;57500;insert
10498;30800;insert
10499;74000;insert
10500;56900;insert
10501;67800;insert
10502;21500;insert
10503;52700;insert
10504;72400;insert
